date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position
2025-04-01,AVGO,Large,GapFade_weakstock,3,F,NO-GO,-0.13826912684320225,6,-0.2789405684754521,-0.006331004001672354,0.9563002155594743,0.9981013820833022,-0.08969294603101936,-0.19567761386760735,-0.02651316937031224,-0.11920669156715238,-0.2673609591738502,-0.33527870414483085,167.43,0.045717613330944255,0.012923002945242566,0.031207930485864784,0.9640831758034032
2025-04-01,AAL,Large,GapFade_weakstock,5,B,CAUTION,-0.11715481171548106,5,-0.3535539215686274,-0.023696682464454975,1.2926284437825755,1.019275525653529,-0.19951743420678247,-0.273586074886046,-0.052962298025134635,-0.07940663176265271,-0.3439054726368158,-0.4476439790575916,10.55,0.045463777928232876,0.0,0.0383064516129033,0.8636363636363664
2025-04-01,NVDU,Medium,GapFade_weakstock,4,C,NO-GO,-0.19198279834126863,5,-0.4605209187858901,-0.004561870366850447,1.0112438807612554,0.8003981400353812,-0.46062254984256196,-0.28560177289170363,-0.049159587926983536,-0.023389641730090924,-0.4294545060188699,-0.6417920610063321,52.61,0.09623781464686236,0.03055184265801034,0.07147111375818943,1.0
2025-04-01,FNGA,Medium,GapFade_strongstock,6,A,GO,-0.20459566946531157,4,-0.3318361513762319,-0.013611111111111048,1.1295288032037227,0.868570962490534,,,-0.11332233196226692,-0.06735751295336788,,-0.3318361513762319,360.0,0.09049988095238096,0.05885666009574761,0.06888023424396629,0.9663781757268769
2025-04-01,TQQQ,ETF,GapFade_weakstock,5,B,CAUTION,-0.14015606242497003,4,-0.37115891132572437,-0.010820244328097688,1.2241615240650883,1.033297145167333,-0.22982162910871004,-0.2373970885338061,-0.08025682182985554,-0.030620876332261925,-0.36608031861931634,-0.38905545627854804,28.65,0.06540787833457994,0.03422724064925896,0.05393743257820928,0.8901548869503283
2025-04-01,VRT,Medium,GapFade_weakstock,3,F,NO-GO,-0.22323830016137708,5,-0.36314721707682807,-0.0040166204986150445,0.7658210127977023,1.3572316768838184,-0.29128903922548294,-0.2924190839081202,-0.05398322851153028,-0.13137632338787297,-0.34339759912695517,-0.5367043121149897,72.2,0.07667797783933517,0.04672507300792657,0.06963194543129161,0.9245283018867914
2025-04-01,CRDO,Medium,GapFade_weakstock,3,F,NO-GO,-0.1892764857881138,5,-0.47721062709991197,-0.003984063745019836,0.8628042689945348,0.7911074919000737,-0.12391689426793845,-0.33023020001367565,-0.053499882158849946,-0.07380073800738014,-0.46624136097820307,-0.5367401084323452,40.16,0.08484794749573137,0.04299999999999997,0.06892134255700737,0.996296296296297
2025-04-01,MLI,Medium,GapFade_strongstock,3,F,NO-GO,-0.03936411809235433,5,-0.08589951377633713,-0.004728132387706848,1.1717968157695233,1.140911976537233,0.01836712174863825,-0.04583835644591716,-0.017675138691781764,-0.07180299890284043,-0.07462323772484201,-0.21354755744232523,76.14,0.030934556643776534,0.022961203483768736,0.03153692614770446,0.96341463414634
2025-04-01,ZM,Medium,GapFade_strongstock,3,F,NO-GO,-0.058695929564884626,5,-0.14071054164239952,-0.006235597126202979,1.020841555317508,0.9169786464636017,0.016746267227023333,-0.07266103667872606,-0.03920291742641319,0.008475734791524133,-0.13415492957746486,-0.20506465517241382,73.77,0.025761052692732246,0.009684899740826541,0.025349771436487024,0.9059405940594069
2025-04-01,LSCC,Medium,GapFade_weakstock,3,F,NO-GO,-0.17035748180955387,5,-0.25655563430191347,-0.0041944709246902944,1.0046613237143267,2.085443277270375,-0.05227870956317642,-0.12834080628059946,-0.11327134404057473,-0.10525417946093475,-0.21995835812016645,-0.3296696274522334,52.45,0.0536109219664987,0.013210798391728985,0.04430192402565377,0.8962075848303402
2025-04-01,ONON,Medium,GapFade_weakstock,3,F,NO-GO,-0.08557151780137413,5,-0.1939805468893375,-0.04553734061930783,1.1792228073249535,1.1217513621690667,-0.10161819182251641,-0.1550108701925851,-0.045217391304347786,-0.02767323444764224,-0.17691154422788602,-0.3142857142857142,43.92,0.0529044691647151,0.01860687022900766,0.03439922480620159,0.7029702970297051
2025-04-01,BROS,Medium,GapFade_strongstock,5,B,CAUTION,-0.12648556876061126,5,-0.28936464088397784,-0.0009718172983479474,1.1112099802459474,1.0714620743229455,0.2985551628294371,-0.08567468145225778,-0.05029995385325339,0.026092737244473994,-0.27679512709382686,-0.28936464088397784,61.74,0.06500879263269932,-0.005350194552529155,0.04177279673968417,0.7343283582089551
2025-04-01,PLTR,Large,GapFade_strongstock,6,A,GO,-0.13186587121991353,5,-0.32700741567658076,-0.006042654028436079,1.0464982218398868,1.0333993790808333,0.4997458961337122,-0.07542109967924544,-0.06315906315906313,0.08135810377962856,-0.3227411330444551,-0.32700741567658076,84.4,0.06679917061611373,0.00941709381332705,0.034953513867619454,0.8265845833694634
2025-04-01,SWTX,Medium,GapFade_strongstock,4,C,NO-GO,-0.07133838383838384,2,-0.2882258064516129,-0.004305461137548263,1.059645613418574,1.2090720594826427,0.12650816929020808,-0.07504055736509184,-0.07075173720783322,-0.13283552760856746,-0.21616341030195374,-0.2882258064516129,44.13,0.047901977922372226,-0.04688211197086926,0.021961932650073346,0.2812500000000015
2025-04-01,TOST,Medium,GapFade_strongstock,5,B,CAUTION,-0.08823529411764708,4,-0.22878400372006502,-0.006632499246306869,1.0180741210847108,0.7733291993812111,0.03468390204035793,-0.11710061912088011,-0.06219960418433689,-0.008370702541106162,-0.20854211405392498,-0.24810155275983226,33.17,0.048860631379473704,0.0397572078907434,0.044830741079597405,0.9018404907975439
2025-04-01,AXON,Medium,GapFade_strongstock,3,F,NO-GO,-0.08621019163611723,4,-0.2654227014343775,-0.008289761384162018,0.9546772302598922,0.9950503312598278,0.10123269175545319,-0.1032490364125731,-0.04485607917915179,-0.0013101929211604528,-0.259235785411473,-0.2654227014343775,525.95,0.043416565941901075,0.037596579689027805,0.04038908860224147,0.921697397224818
2025-04-01,DAL,Medium,GapFade_weakstock,3,F,NO-GO,-0.12096774193548386,5,-0.3406925752306063,-0.029128440366972548,1.444036404279099,1.2655966864677042,-0.1861716375215939,-0.25501667669090716,-0.05525460455037914,-0.065981148243359,-0.32235001554243087,-0.3769648470991712,43.6,0.051302424639580575,0.002126151665485552,0.03830620487088496,0.9152046783625755
2025-04-01,RCL,Medium,GapFade_strongstock,5,B,CAUTION,-0.08992646407371317,5,-0.22659338177163724,-0.004478193146417384,1.2455710583306705,1.201431289264728,0.012882900205593928,-0.13493046683605367,-0.05431780519241397,-0.008350629917459043,-0.2152788388082506,-0.25855348635773057,205.44,0.04896633010680909,0.017602190494817104,0.04373119358074222,0.962472406181015
2025-04-02,CRSP,Medium,GapFade_weakstock,3,F,NO-GO,-0.22023529411764706,6,-0.4069434502505369,-0.014634882317441141,0.9912214873503491,1.2428469029130973,-0.30180059180511093,-0.22271164337616153,-0.10408218437415521,-0.23798574384916074,-0.37495284798189366,-0.5117855038302888,33.14,0.058447603241658784,0.04700658398407584,0.051741109880644606,0.7151360544217676
2025-04-02,ASTS,Medium,GapFade_weakstock,3,F,NO-GO,-0.24446749654218533,6,-0.38433361510284586,-0.021967963386727705,0.6499351590510347,0.8187640982401982,-0.0668095992619893,-0.16861354417953392,-0.09185369908561918,-0.20718432510885332,-0.29900545396214306,-0.44089048106448303,21.85,0.08999313501144164,0.04866635470285443,0.05161895823557022,0.575946384627468
2025-04-02,BILL,Medium,GapFade_weakstock,3,F,NO-GO,-0.09690151963686607,6,-0.24107483439974264,-0.03190559440559443,0.763836477987421,0.7644488916476996,-0.2785514903130245,-0.2722414835077452,-0.010594594594594638,-0.00239808153477217,-0.21035375323554795,-0.5432677911967262,45.76,0.04963786213786215,0.054853273137697514,0.05849708364007013,0.8460278460278442
2025-04-02,PTGX,Medium,GapFade_strongstock,3,F,NO-GO,-0.13902662993572085,10,-0.22640264026402637,-0.004266211604095623,0.9688581314878894,0.6954849495620098,0.1302268168492517,0.09193394358651877,-0.0409165302782324,-0.18681699913269725,0.21671424863742542,-0.22640264026402637,46.88,0.047115736226231116,0.03256212510711232,0.03912902878085599,0.7131630648330073
2025-04-02,ARKG,ETF,GapFade_weakstock,4,C,NO-GO,-0.16182572614107893,6,-0.3358540193983232,-0.018316831683168368,0.9625266679424774,1.2240925838464993,-0.192100987376578,-0.19489836588282186,-0.06264501160092814,-0.12059207662168044,-0.3223750419322375,-0.3517329910141207,20.2,0.04988932107496465,0.052445789208270435,0.057244174265450996,0.7458745874587472
2025-04-02,AAOI,Medium,GapFade_weakstock,5,B,CAUTION,-0.31127339114559566,6,-0.5238996687174633,-0.03445990722332668,0.42003325114924805,0.6116146211134937,-0.24743127947903687,-0.35492144918243024,-0.07875457875457871,-0.12774566473988444,-0.4478594950603732,-0.6608988764044944,15.09,0.14502954179683802,0.0954015099519561,0.0954015099519561,0.7473118279569898
2025-04-02,XBI,ETF,GapFade_weakstock,3,F,NO-GO,-0.08477751756440291,3,-0.16722781476146234,-0.005757420675537396,1.3716581672075425,2.0215949389750896,-0.17476486711349312,-0.12181551384354031,-0.07393364928909962,-0.10315547905909361,-0.15530098346482227,-0.2589361903858918,78.16,0.029568467612224,0.03706086732724244,0.042022239462115335,0.9206798866855521
2025-04-02,CNXC,Medium,GapFade_strongstock,4,C,NO-GO,-0.159981343283582,3,-0.18136363636363634,-0.024430871737923382,0.6117126966960793,0.9097734337527856,0.00838642308370644,0.11829550487844259,-0.05127304653204568,0.22018970189701897,0.13057124921531704,-0.2983116883116883,54.03,0.06686668781893658,0.028457598178713715,0.028457598178713715,0.6206040546131564
2025-04-02,IBB,ETF,GapFade_weakstock,3,F,NO-GO,-0.05311215948866223,3,-0.11575357066723509,-0.009321761491481811,1.5225560249995127,2.2549194815893636,-0.11200009419478257,-0.08381030072874038,-0.04489983882109137,-0.07307262569832404,-0.10307049156695985,-0.1735131006542025,124.44,0.020636853101896484,0.02847177157689816,0.029056083110137267,0.9754768392370602
2025-04-02,SRPT,Medium,GapFade_weakstock,3,F,NO-GO,-0.18678576119795087,6,-0.4371818181818182,-0.0035535454692295085,0.6894211510767548,1.4284029528682738,-0.49728310792883446,-0.3849067176412847,-0.12072148842493964,-0.3794727874110454,-0.42205003734129953,-0.6426551226551227,61.91,0.09758197383298338,0.012643864483708887,0.029159802306424974,0.5021276595744681
2025-04-02,PCVX,Medium,GapFade_weakstock,5,B,CAUTION,-0.5450310559006212,3,-0.6167657550535077,-0.006825938566552866,1.0584768728533773,4.196896871200149,-0.6372683935339687,-0.5872282820986682,-0.5359919378059315,-0.5599399235390498,-0.6133637236084454,-0.7337573830077239,32.23,0.1798344488276229,0.05248359887535145,0.10441997462686071,0.9666191242072043
2025-04-02,TNA,Medium,GapFade_weakstock,3,F,NO-GO,-0.12950282822268547,6,-0.3411446597566472,-0.04138166894664834,1.0910656737472573,0.8463199209878077,-0.3080796607602605,-0.23049796571452644,-0.015488215488215518,-0.033068783068783074,-0.33484986351228396,-0.49586206896551727,29.24,0.06268736564393203,0.09275775954334634,0.09686660698299009,0.9092436974789917
2025-04-02,LABU,Medium,GapFade_weakstock,4,C,NO-GO,-0.2424707194645845,3,-0.4454424823925692,-0.018774157923798933,1.1996236714075028,2.9149342744697053,-0.5121872382147831,-0.3504195431296077,-0.2134066888663674,-0.29542212423810144,-0.4223285486443381,-0.6439711664482307,54.33,0.10857905392968899,0.11480022509848054,0.12663507109004737,0.9382022471910115
2025-04-02,WGS,Medium,GapFade_strongstock,7,A+,GO,-0.21392063934578567,7,-0.2682519621556766,-0.03061827639200855,1.023827862539126,1.2643054394555122,0.384115883502898,-0.0368576441667775,-0.08253796095444685,-0.08134231103388352,-0.24005030994519808,-0.2682519621556766,84.59,0.08244270683802543,0.03500000000000006,0.03969128996692404,0.40677455399178997
2025-04-02,RBRK,Medium,GapFade_strongstock,4,C,NO-GO,-0.13688267199543253,5,-0.2132448607858444,-0.011741359351744682,0.5514819915385667,0.6960297462766363,0.23743786719490206,-0.11870839114365334,-0.05010995915802698,0.058833829451934855,-0.1849305836366087,-0.244125,60.47,0.0761662217392331,0.04467871485943778,0.04467871485943778,0.6528117359413201
2025-04-02,ROOT,Medium,GapFade_strongstock,5,B,CAUTION,-0.2734463276836159,6,-0.29005189356298994,-0.029704510108864646,0.6958749030564686,0.7324293915467798,0.6886646090170225,0.05093435909756932,-0.06083400277514067,-0.08742548963951174,0.08349481843457744,-0.29005189356298994,128.6,0.10434742279493447,0.003125500881551535,0.03617549668874176,0.37323630897475363
2025-04-02,AAL,Large,GapFade_weakstock,4,C,NO-GO,-0.13807531380753127,6,-0.36203158872716007,-0.018446601941747697,0.9298113207547162,1.1318774693807498,-0.21813026860641208,-0.2829295460874408,-0.03738317757009333,-0.05763952424519662,-0.35624999999999996,-0.4607329842931937,10.3,0.04594313453536753,0.047477744807121705,0.04851485148514854,0.9074074074074062
2025-04-02,LINE,Medium,GapFade_strongstock,3,F,NO-GO,-0.03558718861209967,3,-0.08651685393258428,-0.00035143208574935905,1.3493764423321801,1.2227989235317545,,-0.02867051944195065,-0.03509664292980672,-0.01488661935260527,0.04135407136322046,-0.3666110183639399,56.91,0.03203416421919322,0.028827561961680445,0.03675493756088925,0.9325842696629221
2025-04-02,VKTX,Medium,GapFade_weakstock,3,F,NO-GO,-0.1897661809556083,6,-0.34295136026380874,-0.0179841070681723,0.7816481140672181,0.9766866518164515,-0.5162570311919126,-0.20259598196419518,-0.06783625730994146,-0.19086294416243657,-0.259523072158563,-0.7074495745110395,23.91,0.06687817410527575,0.09369676320272569,0.09462915601023013,0.9694323144104802
2025-04-02,BBIO,Medium,GapFade_strongstock,3,F,NO-GO,-0.08226792662590311,3,-0.16341525209019497,-0.003937007874015825,1.1032780270122706,1.0878242500537059,0.16331096196868022,-0.03561112522744323,-0.05952720022785521,0.013194231359312662,-0.0901074676219343,-0.16341525209019497,33.02,0.0455665397594531,0.05259957433870468,0.05452330185805663,0.9371727748691077
2025-04-02,BROS,Medium,GapFade_strongstock,3,F,NO-GO,-0.1320033955857386,6,-0.28968391802709276,-0.01426242868785656,0.8400351059447265,0.8143886454492317,0.28744151689360403,-0.09189410019805143,-0.018714011516314806,-0.015406836783822835,-0.278150370631839,-0.2938535911602209,61.35,0.0650029106997322,0.03596527490698631,0.04887085243985944,0.7376680481148287
2025-04-02,SWTX,Medium,GapFade_strongstock,5,B,CAUTION,-0.11868686868686869,3,-0.324516129032258,-0.013849092645654378,1.4590552617180383,1.2794725725171474,0.06865768378398737,-0.12485999431618705,-0.11664205863741815,-0.17688679245283018,-0.24851964830432433,-0.324516129032258,41.88,0.05236867239732571,0.1263922518159808,0.1263922518159808,0.9238938053097346
2025-04-02,LUV,Medium,GapFade_strongstock,3,F,NO-GO,-0.09742857142857143,6,-0.10357548240635647,-0.011396011396011377,1.6910051546391733,1.1336951501563792,0.04288402495790827,0.006679328498043194,-0.05954153021732669,0.04950166112956805,0.04602649006622519,-0.1254152823920265,31.59,0.03509247953692397,0.020172910662824176,0.020826658122396622,0.7692307692307686
2025-04-02,STM,Medium,GapFade_weakstock,3,F,NO-GO,-0.11210762331838564,6,-0.22943569785954357,-0.023875114784205672,0.703583061889255,1.057857616630698,-0.24409645579109576,-0.10861184097438795,-0.016704288939051803,-0.11427409516063436,-0.17718171514922545,-0.520158625247852,21.78,0.03523875114784202,0.03057384760112881,0.03227326266195518,0.8561429821272358
2025-04-02,W,Medium,GapFade_weakstock,3,F,NO-GO,-0.17818088254213305,5,-0.3737254901960784,-0.02974326862867886,0.890236318407959,0.9911528358887105,-0.3057510289295763,-0.2145772881522647,-0.05642540620384048,-0.03910950661853191,-0.3105978847399093,-0.4883869934326445,31.94,0.07192056534573757,0.08809293320425945,0.09729905629677835,0.8794117647058813
2025-04-02,DOCS,Medium,GapFade_strongstock,4,C,NO-GO,-0.1528005974607917,6,-0.27666070260323083,-0.013222849083215797,0.733587104657173,0.8082189978540125,0.2039817152706359,-0.12955937780069476,-0.030593061015211063,-0.11788491446345255,-0.26030255607720404,-0.3343504283534796,56.72,0.053594096312714064,0.035376094336251634,0.051138476384301405,0.7519536980236315
2025-04-02,UPST,Medium,GapFade_weakstock,3,F,NO-GO,-0.16134913400182319,6,-0.4813394971248168,-0.030000000000000054,0.9314004584008521,0.7882258634581419,-0.09303892588205678,-0.2595323141707808,-0.027278494396278264,-0.07370116794200557,-0.44651666466129225,-0.5229670619126532,46.0,0.07445543478260869,0.0674585387718513,0.0674585387718513,0.7639593908629445
2025-04-02,CCL,Large,GapFade_weakstock,3,F,NO-GO,-0.10106629578117755,6,-0.256945775052692,-0.01856627127385247,0.8294815556275243,0.7312796206222516,-0.07959880191200414,-0.17578447125234856,-0.024157020634121812,-0.005641025641025612,-0.25680337293982364,-0.32486072423398327,19.39,0.050050836218964105,0.05202312138728315,0.05202312138728315,0.9753694581280767
2025-04-03,MLGO,Medium,GapFade_weakstock,4,C,NO-GO,-0.4412540741890424,2,-0.4444444444444444,-0.13861111111111116,0.6352894520088265,0.2360537621554067,-0.25572117826780266,2.560056169775123,-0.25773195876288657,3.534005037783375,14.652173913043478,-0.9646781789638933,540.0,0.31219365079365086,0.1899387294421155,0.19805194805194806,0.5652230314486387
2025-04-03,GRRR,Medium,GapFade_strongstock,6,A,GO,-0.27352221056313397,2,-0.5295583238958097,-0.07318247472315838,1.049832791672555,1.2890020096573729,1.028231181246918,-0.1408764136036863,-0.29831081081081084,-0.1983790042454651,-0.3074358119373124,-0.5295583238958097,20.77,0.20443909484833894,-0.013506493506493588,0.02096774193548371,0.08863636363636299
2025-04-03,QBTS,Large,GapFade_strongstock,5,B,CAUTION,-0.07264687302590021,2,-0.3857740585774058,-0.07493188010899181,0.40395404755543624,0.4641378555992032,1.1439044764959134,0.09320544517589585,-0.03421052631578945,0.062228654124457265,-0.006765899864681979,-0.3857740585774058,7.34,0.1821233943168548,0.05449189985272461,0.06074074074074076,0.8563074352548046
2025-04-03,YINN,Medium,GapFade_strongstock,3,F,NO-GO,-0.012442059038790074,2,-0.23795180722891568,-0.050642292490118514,0.440629470672387,0.805896331155182,0.32278071511198514,0.009129027915580155,-0.023872679045092885,-0.10343300110741975,-0.06187717265353423,-0.3169143021067997,40.48,0.06167066629023149,0.023158990372105143,0.026631853785900866,0.7083333333333331
2025-04-03,CORT,Medium,GapFade_strongstock,5,B,CAUTION,-0.269183815835368,2,-0.28568993437313556,-0.055482639303185845,0.8677230258838512,1.4630353970126855,0.7178448538699423,0.3115641744704293,-0.2662405883382945,0.5279854147675479,0.2876017821477953,-0.28568993437313556,83.81,0.10527630524826563,0.0026528549772613435,0.030645370731073877,0.3966386554621855
2025-04-03,ROOT,Medium,GapFade_strongstock,6,A,GO,-0.29282485875706216,7,-0.3089875234625151,-0.08085004394024131,0.868182335790006,0.9785778164017152,0.6349215160608802,0.01521978044260235,-0.061975419664268554,-0.06749608880280109,0.12532590128562435,-0.3089875234625151,125.17,0.10774232757735193,0.04676227727075193,0.07402122536341757,0.7742537313432847
2025-04-04,BE,Medium,GapFade_strongstock,4,C,NO-GO,-0.058880778588807824,2,-0.2737514081862561,-0.06359875904860396,0.9132608234616905,1.1088731050748892,0.10703113596620518,-0.181341009143244,-0.08945386064030125,-0.20964446260727418,-0.19983450558543656,-0.3515507124895222,19.34,0.0853335056876939,-0.08337934842628371,0.050632911392405104,0.3433476394849791
2025-04-04,LI,Medium,GapFade_strongstock,3,F,NO-GO,-0.03279968762202264,2,-0.25211352657004826,-0.057731126362535315,0.3742361059705043,0.5258865202319203,0.06034370204213563,-0.06310872401989516,-0.03393135725429021,-0.09796067006554994,-0.09796067006554994,-0.25211352657004826,24.77,0.03505998039102603,-0.011568123393316178,0.0273881095524383,0.5103734439834033
2025-04-04,DJT,Medium,GapFade_weakstock,3,F,NO-GO,0.0010875475802066107,2,-0.35853658536585364,-0.03313416621401409,1.0225673745153008,1.160999355242319,-0.34569732014895066,-0.2689251492131316,-0.09131293188548871,-0.08906481939633848,-0.31789551685809553,-0.6633138258961229,18.41,0.07224257003181499,-0.039887640449438246,0.03262839879154073,0.37241379310344785
2025-04-04,EGP,Medium,GapFade_weakstock,3,F,NO-GO,-0.0679633481364887,6,-0.12224045740907394,-0.02303980699638131,2.611900701155965,1.1474668661459508,-0.06129202565311116,-0.06447240870706457,-0.058436027031631504,-0.0784793241440639,-0.07611724061072103,-0.13919318830797986,165.8,0.022733930725486833,-0.009569082602790364,0.03309936248309624,0.7492711370262397
2025-04-04,ENTG,Medium,GapFade_weakstock,5,B,CAUTION,-0.2131685442414963,5,-0.3338888888888889,-0.03155407283847645,2.3662642252102923,2.4173168875102244,-0.3409456522934065,-0.2764191498478207,-0.16542923433874715,-0.26867947544983234,-0.30886732635219527,-0.5125025411669039,71.94,0.060741689503157344,-0.06143246734606001,0.06724334911049448,0.4359788359788359
2025-04-04,YINN,Medium,GapFade_strongstock,4,C,NO-GO,-0.04074164430348869,3,-0.259789156626506,-0.16327568667344866,0.6096159661324486,1.2232479219633512,0.2815101743499154,-0.025463846493206505,-0.04586265469546228,-0.19459238017206062,-0.12544483985765126,-0.33648889226381823,39.32,0.06007484377270743,-0.04194528875379936,0.08689655172413792,0.5316455696202529
2025-04-04,QBTS,Large,GapFade_strongstock,5,B,CAUTION,-0.09538850284270371,3,-0.400836820083682,-0.03910614525139668,0.4185576022478924,0.3703109271857678,1.0731029370888536,0.06351375438179549,-0.035040431266846334,-0.29458128078817736,-0.012413793103448256,-0.400836820083682,7.16,0.15976656025538705,-0.07848837209302326,0.03257328990228016,0.24096385542168694
2025-04-04,HSAI,Medium,GapFade_strongstock,3,F,NO-GO,-0.010582010582010774,2,-0.30397022332506207,-0.08140225787284597,0.4370867731851606,0.5965302996705529,0.8358531317494597,-0.04203546119475208,-0.0344234079173839,-0.1500000000000001,-0.1426388181355069,-0.30397022332506207,16.83,0.10739283592224771,-0.012289780077619746,0.05092911218169307,0.588141789858528
2025-04-04,CORT,Medium,GapFade_strongstock,5,B,CAUTION,-0.3079002441576561,3,-0.32353191852041246,-0.0223006173617237,0.6527450948125952,0.9966164135602452,0.6184788399236336,0.23422425965204727,-0.13662569346241707,0.4170683806463133,0.24913440352533847,-0.32353191852041246,79.37,0.1148462895300491,-0.04059278350515453,0.025623364099738248,0.3438077634011092
2025-04-04,TTD,Medium,GapFade_weakstock,3,F,NO-GO,-0.1156756756756757,2,-0.35267739382748614,-0.04278728606356971,1.3355124371189477,1.2545121822271403,-0.5274801395801332,-0.38927422184725885,-0.14045534150612965,-0.09010011123470522,-0.31890091590341385,-0.6532183989260227,49.08,0.06277942717429269,-0.015751383567475415,0.027092222841695927,0.40593070855659574
2025-04-04,META,Large,GapFade_weakstock,3,F,NO-GO,-0.0752987424118557,2,-0.2447184849475045,-0.047026071253903165,0.9367189359855179,1.9080380405362873,-0.0791126537953712,-0.18085049666389424,-0.09279863481228669,-0.12504937458854512,-0.22226611074537336,-0.2824769540160073,531.62,0.04469991992131868,-0.003730606766412669,0.021307163091865703,0.442436974789917
2025-04-04,SNDK,Medium,GapFade_strongstock,6,A,GO,-0.18456947996589948,2,-0.3444139821795751,-0.06638787245164661,2.1867930625875247,2.0853838148358346,,,-0.20473913947204328,-0.3020795330171471,,-0.3444139821795751,38.26,0.08665334926443137,-0.15705487122060469,0.06170662905500705,0.23302263648468716
