date,ticker,trade_grade,cap,intraday_setup,setup,atr_pct,atr_pct_move,avg_daily_vol,breaks_ath,breaks_fifty_two_wk,close_at_lows,close_green_red,day_of_range_pct,gap_pct,hit_green_red,hit_prior_day_hilo,move_together,one_day_before_range_pct,pct_change_120,pct_change_15,pct_change_3,pct_change_30,pct_change_90,pct_from_10mav,pct_from_200mav,pct_from_20mav,pct_from_50mav,atr_distance_from_50mav,percent_of_premarket_vol,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_in_first_5_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_three_day_before,percent_of_vol_two_day_before,premarket_vol,reversal_duration,reversal_open_close_pct,reversal_open_low_pct,reversal_open_post_low_pct,reversal_open_to_day_after_open_pct,spy_open_close_pct,three_day_before_range_pct,time_of_high_price,time_of_low,time_of_reversal,two_day_before_range_pct,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_in_first_5_min,vol_on_breakout_day,vol_one_day_before,vol_three_day_before,vol_two_day_before,upper_band_distance,bollinger_width,closed_outside_upper_band,vol_ratio_5min_to_pm,rvol_score,prior_day_close_vs_high_pct,consecutive_up_days,prior_day_range_atr,time_of_high_bucket,gap_from_pm_high,spy_5day_return,uvxy_close,bp,npl,size,pct_from_9ema,criteria_score,criteria_grade,recommendation,is_true_a,failed_criteria,pretrade_score,pretrade_grade,pretrade_recommendation,intensity,pnl
6/9/2021,CLOV,A,Medium,,3DGapFade,0.0503,0.2825,69385189.41,True,True,True,True,4.72350553,0.264108352,True,False,True,7.552662133,1.127659574,2.988603989,1.348993289,2.389830508,2.229527105,1.666358595,0.0,2.217352515,2.321972227,7.904678706,0.497165725,0.558792508,0.706239969,1.136641979,0.373608809,5.351623065,12.80755373,1.068598952,5.979753464,34495938.0,0 days 06:19:00,-0.395714286,-0.4,-0.435714286,-0.353928571,-0.003615483,0.752538324,2021-06-09 09:31:00-04:00,2021-06-09 16:50:00-04:00,2021-06-09 09:34:00-04:00,3.587903639,38771924.0,49002594.0,78866119.0,25922918.0,371323380.0,735469310.0,16049885.0,125343931.0,0.44189525,1.602867469,True,0.751477406,5.351623065,0.677119628,6,7.727898972,1,-0.010600707,0.004639212,8420.0,,,,1.282635484,6,A+,GO,True,PERFECT,5,A+,GO,91.0,39.571428600000004
7/2/2021,SPCE,A,Medium,,1DMeanRevert,0.089340876,-1.743202568,2230509.491,False,False,False,False,2.250255222,0.232461218,False,False,False,0.737284045,0.756765677,0.426312969,0.132071459,0.709926116,0.798310811,0.213148388,0.821831517,0.348002775,0.833032321,4.962685968,0.145617807,0.274242926,0.38979072,0.639526017,0.134788375,3.026674478,0.822929234,1.885588322,1.563510664,324801.9,0 days 04:29:00,-0.155739245,-0.172647004,-0.162690212,-0.151794101,0.004748998,2.119723948,2021-07-02 04:01:00-04:00,2021-07-02 14:00:00-04:00,2021-07-02 09:31:00-04:00,1.133451525,611701.45,869431.9,1426468.85,300646.75,6751026.15,1705283.65,3729044.2,3227455.8,-0.184539758,0.669688772,False,0.925631131,3.026674478,0.0,0,0.839675728,1,-0.066140351,0.008954314,6820.0,,,,0.218048376,5,A,GO,True,prior_day_range_atr,4,A,GO,36.1,15.5739245
3/7/2022,BBBY,A,Medium,,1DMeanRevert,0.075754756,-3.647735789,9364651.5,False,False,False,False,6.23698088,0.854140915,False,False,True,0.776651633,0.3844024,1.19138057,0.854140915,0.84388445,0.567398119,0.834943516,0.377684087,0.856015224,0.959802087,6.615219339,3.002978701,1.464075625,1.863535338,2.762419616,0.969446754,11.23723857,0.639420322,0.665794172,0.651518342,28121849.0,0 days 05:20:00,-0.276333333,-0.359666667,-0.296666667,-0.344666667,-0.028084811,0.651540702,2022-03-07 08:52:00-05:00,2022-03-07 04:01:00-05:00,2022-03-07 09:30:00-05:00,1.153631391,13710558.0,17451359.0,25869097.0,9078531.0,105232823.0,2799171.0,3175458.0,2970359.0,-0.102784774,0.26552574,False,0.322828382,10.0,0.223693733,0,1.197877426,1,-0.146274123,-0.004660194,4660.0,,,,0.737427018,6,A+,GO,True,PERFECT,5,A+,GO,72.5,27.6333333
3/8/2022,USWS,A,Micro,,3DGapFade,0.0792,0.1182,1105663.786,False,False,False,False,5.710955711,0.828571429,True,True,True,2.375794339,0.300813008,2.600360036,0.828571429,2.855421687,1.038216561,1.340537691,0.395473386,1.864898115,1.932380882,6.630764051,1.943544105,1.105734717,1.484643151,2.236551652,0.663793107,10.34218929,5.38875712,3.855868839,2.559350327,2148906.333,0 days 03:00:00,-0.453125,-0.55,-0.446875,-0.490625,-0.008031076,1.826086957,2022-03-08 09:13:00-05:00,2022-03-08 12:23:00-05:00,2022-03-08 09:30:00-05:00,1.883460859,1222570.833,1641516.166,2472874.167,733931.9999,11434984.17,3168496.5,1473334.167,1107261.5,0.017056688,1.082651664,True,0.341537455,10.0,0.170212766,6,3.391053391,1,-0.185750636,-0.024536025,5600.0,,,,1.228293527,6,A+,GO,True,PERFECT,5,A+,GO,65.0,45.3125
3/8/2022,HUSA,A,Micro,,2DGapFade,0.0526,1.4725,13649544.57,True,True,False,True,5.950347567,0.407964602,True,False,True,11.55707919,7.201030928,11.52755906,0.407964602,12.3697479,8.358823529,4.501821795,8.198126595,6.868308858,8.728184795,8.287438332,0.704625927,0.358435695,0.473647671,0.587268532,0.098760365,4.594808982,17.84492579,1.228293651,3.644032031,9617823.0,0 days 02:57:00,-0.563167819,-0.628535512,-0.575738529,-0.619736015,-0.008031076,0.857768053,2022-03-08 09:18:00-05:00,2022-03-08 12:32:00-05:00,2022-03-08 09:30:00-05:00,3.035514019,4892484.0,6465075.0,8015948.0,1348034.0,62717050.0,199764225.0,1294240.0,4579257.0,0.793823144,4.911019963,True,0.140159993,4.594808983,0.759562842,2,18.47303072,1,-0.080346821,-0.024536025,5600.0,,,,2.998963275,5,A,GO,True,pct_change_3,4,A,GO,81.1,56.3167819
3/8/2022,INDO,A,Micro,,GapDownTrendBreak,0.0977,0.0844,17487999.38,False,False,True,True,3.895457811,0.201788618,True,True,True,5.695731046,17.15970516,10.42349304,0.201788618,16.18837209,20.86686391,2.331243563,12.75997328,4.485381411,8.844567265,5.975379082,0.042521559,0.046342865,0.0553519,0.071770588,0.028425436,0.455305197,1.300727109,3.148265706,3.688687636,743617.0,0 days 03:16:00,-0.580570965,-0.583006359,-0.585847653,-0.588824246,-0.008031076,3.768048451,2022-03-08 09:18:00-05:00,2022-03-08 16:01:00-05:00,2022-03-08 09:30:00-05:00,5.925830123,810444.0,967994.0,1255124.0,497104.0,7962377.0,23364251.0,46589608.0,66369801.0,0.496783598,4.721155507,True,0.668494669,0.455305197,0.433408457,4,7.488029558,1,-0.088318737,-0.024536025,5600.0,,,,1.699888155,4,B,CAUTION,False,"rvol_score, pct_change_3",3,B,CAUTION,,58.05709650000001
3/29/2022,AMC,A,Medium,,2DBreakoutIB,0.0576,0.2022,6253377.045,False,False,False,False,2.90941914,0.023866348,True,False,False,4.276054289,-0.184854159,1.214599439,0.023865488,0.592258375,0.07441826,0.713757987,0.036141196,0.920828088,0.965015512,6.193315788,0.155987492,0.419980817,0.539698578,0.835430802,0.329430416,3.386676982,4.045840772,1.518429449,1.533281535,975448.6,0 days 00:44:00,-0.01964702,-0.120546121,-0.037629038,-0.048951049,0.003325942,1.11190439,2022-03-29 09:35:00-04:00,2022-03-29 10:09:00-04:00,2022-03-29 09:35:00-04:00,1.187522911,2626298.4,3374938.7,5224263.8,2060052.6,21178168.1,22670413.0,6847168.1,7181474.2,0.203155648,0.815529793,True,2.11190277,3.386676982,0.956521739,2,5.445694587,1,-0.015409836,0.014057252,3312.5,,,,0.546843397,3,C,NO-GO,False,"pct_change_3, gap_pct, reversal_pct",3,B,CAUTION,,1.9647020000000002
3/29/2022,GME,A,Medium,,2DBreakoutIB,0.0648,0.1723,25518008.36,False,False,False,True,1.979932663,-0.007120629,True,False,False,2.424633264,-0.068164942,1.409934707,-0.007120629,0.526187774,0.222893523,0.548791475,0.211458829,0.733148497,0.759294059,4.680025729,0.112780432,0.303768221,0.403284138,0.624000422,0.24093918,2.811402323,2.703132939,1.929072399,2.524757517,2877932.0,0 days 00:30:00,-0.044305142,-0.134084148,-0.059073523,-0.070335742,0.003325942,1.179603265,2022-03-29 09:35:00-04:00,2022-03-29 10:05:00-04:00,2022-03-29 09:35:00-04:00,1.400687712,7751560.0,10291008.0,15923248.0,6148288.0,71741388.0,65266096.0,36400600.0,53535480.0,0.133674758,0.98600448,True,2.136356245,2.811402324,0.968189499,10,3.198520003,1,-0.005231729,0.014057252,3312.5,,,,0.381253285,3,C,NO-GO,False,"pct_change_3, gap_pct, reversal_pct",3,B,CAUTION,,4.4305142
8/4/2022,COIN,A,Medium,,3DGapFade,0.0757,0.1239,16666254.39,False,False,False,False,3.38594729,0.312956317,False,False,True,1.814764248,-0.364061376,0.409592135,0.692185008,0.91481682,0.022749181,0.724240178,-0.336892334,0.82149933,0.888459128,5.220159491,0.458454181,0.45722997,0.680507253,0.986643526,0.449392036,3.219867928,1.630427968,0.504040355,0.834168985,7640714.0,0 days 01:16:00,-0.162111216,-0.18204524,-0.174835061,-0.18397738,-0.00048266,0.583555061,2022-08-04 09:33:00-04:00,2022-08-04 08:01:00-04:00,2022-08-04 09:34:00-04:00,1.169529508,7620311.0,11341507.0,16443652.0,7489682.0,53663138.0,24784175.0,7361252.0,12142089.0,0.025894392,0.52969551,True,0.980233261,3.219867929,0.901639344,2,2.393206041,1,-0.052678571,0.020636836,2552.5,,,,0.632615758,6,A+,GO,True,PERFECT,5,A+,GO,68.1,16.2111216
12/5/2022,BILI,A,Medium,,2DBreakoutIB,0.0735,0.1164,14294494.5,False,False,True,True,1.882843647,0.126008065,True,False,True,2.009889016,-0.093711968,0.652366864,0.126008065,0.89001692,-0.007552199,0.492411467,0.064944982,0.602144548,0.734430826,5.026109257,0.197555849,0.322476111,0.420493638,0.666299392,0.218190787,2.114550675,2.066605938,1.942260483,0.55557055,2823961.0,0 days 05:30:00,-0.118621307,-0.133393017,-0.128916741,-0.106535363,-0.010793415,1.437169881,2022-12-05 08:01:00-05:00,2022-12-05 15:03:00-05:00,2022-12-05 09:33:00-05:00,0.632449304,4609633.0,6010744.0,9524413.0,3118927.0,30226433.0,28678002.0,25308979.0,7135468.0,0.053493981,0.697496358,True,1.104451159,2.114550675,0.802469136,0,0.647497542,1,-0.043254818,0.012551885,1830.0,,,,0.38215954,5,A,GO,True,prior_day_range_atr,4,A,GO,37.9,11.8621307
5/30/2023,SMH,A,ETF,,3DGapFade,0.0183,0.0946,6971990.857,False,True,True,False,1.15795318,0.022326276,False,False,True,2.178641483,0.290087776,0.194497304,0.022326276,0.209360199,0.257722491,0.121601041,0.338156229,0.1719945,0.190290319,6.456241158,0.060597469,0.180078693,0.227454544,0.37952402,0.128708144,1.886474361,1.949987042,1.333602539,2.517468741,422485.0,0 days 04:02:00,-0.017125788,-0.020909393,-0.021042151,-0.032592101,-0.004383575,1.288862762,2023-05-30 09:52:00-04:00,2023-05-30 17:56:00-04:00,2023-05-30 09:53:00-04:00,3.713794995,1255507.0,1585811.0,2646038.0,897352.0,13152482.0,12978761.0,7897087.0,16072916.0,0.039932916,0.209407395,True,2.123985467,1.886474361,0.851908397,2,2.428905383,1,-0.003835218,0.002937033,797.5,,,,0.102991377,5,A,GO,True,pct_change_3,4,A,GO,37.8,1.7125788
5/30/2023,AVGO,A,Large,,3DOpenDrive,0.0195,0.1824,29181465.24,True,True,True,True,4.283176594,0.027549125,True,False,True,4.129513639,0.43627139,0.305282901,0.027549125,0.309068109,0.406944421,0.307799152,0.638571145,0.38753226,0.432251689,9.689724835,0.134926398,0.341579147,0.54263999,1.058194636,0.228570428,3.752348935,3.327306768,1.155181152,2.293514395,3937350.0,0 days 06:01:00,-0.038054411,-0.043478781,-0.042053837,-0.048160743,-0.004383575,0.791808874,2023-05-30 09:48:00-04:00,2023-05-30 15:55:00-04:00,2023-05-30 09:54:00-04:00,3.423891922,9967780.0,15835030.0,30879670.0,6670020.0,109499040.0,82500380.0,23020960.0,49262570.0,0.079124808,0.295939228,True,1.694037868,3.752348934,0.96689229,2,4.288174677,1,-0.003436754,0.002937033,797.5,,,,0.271041678,5,A,GO,True,pct_change_3,4,A,GO,59.0,3.8054411000000004
6/7/2023,PLTR,A,Medium,,1DBreakoutIB,0.0508,0.2396,116514289.9,False,True,True,True,2.200654957,0.035575679,True,True,True,0.61682243,0.921968788,0.266613924,0.050524934,1.068475452,1.081924577,0.203450452,1.081539077,0.377870564,0.737088251,6.069639774,0.066111796,0.120794471,0.165665465,0.325222683,0.082775495,1.9322935,0.665995985,0.727168774,1.073669932,7702969.0,0 days 05:26:00,-0.08244847,-0.093066833,-0.101186758,-0.09806371,-0.004411353,0.880694143,2023-06-07 10:08:00-04:00,2023-06-07 17:25:00-04:00,2023-06-07 10:23:00-04:00,1.294520548,14074282.0,19302394.0,37893090.0,9644528.0,225139805.0,74284337.0,79487612.0,121421010.0,-0.065655516,0.713185174,False,1.252053332,1.9322935,0.818181818,2,0.840370374,2,-0.004353234,0.02436281,577.5,,,,0.201497403,3,C,NO-GO,False,"prior_day_range_atr, pct_change_3, gap_pct",2,C,NO-GO,,8.244847
6/21/2023,TSLA,A,Large,,2DGapFade,0.0344,0.1726,157837745.7,False,False,True,True,1.719239837,0.002477683,True,True,True,1.362139985,0.393980848,0.243188288,0.002477683,0.45671626,0.431328686,0.099380435,0.415374718,0.222557665,0.432626373,7.486058904,0.050566726,0.081850352,0.105872052,0.204058059,0.053463999,1.314983543,1.067413035,1.062190808,1.091724962,7981338.0,0 days 03:08:00,-0.056954894,-0.063061098,-0.069530767,-0.088539963,-0.002797139,1.091325288,2023-06-21 04:51:00-04:00,2023-06-21 18:44:00-04:00,2023-06-21 09:50:00-04:00,0.753058339,12919075.0,16710606.0,32208064.0,8438637.0,207554038.0,165599166.0,160133746.0,167765649.0,-0.027322801,0.530163312,False,1.057296032,1.314983543,0.977989729,2,1.443690764,1,-0.015635063,0.001190858,535.0,,,,0.096274411,5,A,GO,True,pct_change_3,4,A,GO,19.8,5.6954894
6/29/2023,JOBY,A,Medium,,2DGapFade,0.0431,0.0783,12736518.36,False,True,False,False,3.782666655,0.199776786,False,False,False,4.537558439,1.415730337,0.367684478,0.695583596,0.879370629,1.476958525,0.615643965,1.634038015,0.707525656,1.13905653,7.99044492,0.676869593,1.07093058,1.362325834,2.414671037,0.553042189,7.27558728,5.327337726,0.487020458,0.567729045,8620962.0,0 days 04:08:00,-0.071627907,-0.109767442,-0.146186047,-0.059534884,0.004931645,0.528318162,2023-06-29 09:56:00-04:00,2023-06-29 08:31:00-04:00,2023-06-29 10:01:00-04:00,0.561140237,13639927.0,17351288.0,30754502.0,7043832.0,92665651.0,48327104.0,3356253.0,3908690.0,0.047507782,0.516515368,True,0.817058699,7.275587282,0.907488987,3,5.878148823,1,-0.028906956,-0.000274908,460.0,,,,0.55209863,6,A+,GO,True,PERFECT,5,A+,GO,82.9,7.1627907
7/14/2023,NKLA,A,Small,,2DGapFade,0.0926,0.1953,3443995.679,False,False,False,False,3.584,0.231981982,True,False,True,4.204778157,0.562857143,1.170634921,0.939716312,1.532407407,2.009463028,0.888,0.485139792,1.087387228,1.906741868,7.224440533,0.44365587,0.458054194,0.610294426,1.003633692,0.243416749,3.793045051,3.565206958,0.406387452,0.399618577,1527948.9,0 days 03:54:00,-0.177330896,-0.272394881,-0.202925046,-0.202925046,-0.002652755,0.585774059,2023-07-14 09:39:00-04:00,2023-07-14 13:46:00-04:00,2023-07-14 09:54:00-04:00,0.770642202,1577536.667,2101851.367,3456510.1,838326.2333,13063230.77,10560236.23,1095079.567,1058315.467,0.212934738,0.702006418,True,0.548661171,3.793045052,0.965909091,1,4.280738622,1,-0.033568905,0.025105461,441.75,,,,0.758836691,6,A+,GO,True,PERFECT,5,A+,GO,38.9,17.7330896
2/16/2024,SMCI,A,Large,,3DGapFade,0.083292197,-2.781057199,143750193.9,True,True,True,True,3.497592182,0.041334661,True,True,True,2.060504807,2.944538766,0.791773779,0.320926354,2.285359646,2.432370322,0.396349363,2.584009566,0.692884942,1.469169457,8.106175461,0.101340246,0.148521678,0.186964965,0.493558569,0.102275271,2.349077944,1.75192094,1.152721675,1.50335374,14567680.0,0 days 06:09:00,-0.231640363,-0.233715925,-0.236728838,-0.244380679,-0.004365158,1.129323081,2024-02-16 08:55:00-05:00,2024-02-16 16:07:00-05:00,2024-02-16 09:49:00-05:00,1.75890242,21350020.0,26876250.0,70949140.0,14702090.0,337680410.0,252406000.0,144804570.0,201285710.0,0.065710003,1.050292172,True,1.009226589,2.349077944,0.97348737,9,1.059929594,1,-0.031944444,0.001616121,185.75,235000,27789.0,250.0,0.368617083,6,A+,GO,True,PERFECT,5,A+,GO,44.4,23.1640363
3/8/2024,NVDA,A,Large,,3DGapFade,0.036553959,-2.188219949,581961037.7,True,True,True,True,2.436007603,0.026642135,True,True,True,1.061959117,1.026366347,0.211361379,0.106717928,0.357193398,1.040403629,0.16375628,0.953389793,0.243215921,0.474287756,7.006641218,0.07978797,0.096907982,0.127651484,0.18931666,0.067794659,1.915859822,1.089171185,0.931088695,1.05035446,46433490.0,0 days 02:35:00,-0.079988101,-0.090730403,-0.106560057,-0.091539754,-0.007255655,0.755507229,2024-03-08 10:31:00-05:00,2024-03-08 19:35:00-05:00,2024-03-08 11:03:00-05:00,1.029653392,56396670.0,74288190.0,110174920.0,39453850.0,1114955770.0,608047160.0,519332700.0,580470300.0,0.016625775,0.35384124,True,0.849685216,1.915859822,0.969036335,6,0.934339732,2,-0.007936475,0.00382178,179.0,918000,70552.0,1001.0,0.147332484,6,A+,GO,True,PERFECT,5,A+,GO,33.3,7.998810100000001
6/20/2024,NVDA,A,Large,,2DGapFade,0.036764375,-1.754980027,443127266.4,True,True,True,True,2.043949592,0.031125535,True,True,True,1.098124732,1.071970595,0.141783731,0.067338525,0.465623886,0.482675604,0.10955561,1.039460947,0.184564309,0.404890248,3.790353061,0.071985525,0.087587763,0.112148601,0.158896749,0.059405349,1.093764324,0.663815691,0.690900048,0.648248795,31898749.0,0 days 03:29:00,-0.064520744,-0.073533619,-0.072317597,-0.090701001,-0.004440885,0.841764726,2024-06-20 08:02:00-04:00,2024-06-20 13:37:00-04:00,2024-06-20 10:08:00-04:00,0.819979846,38812526.0,49696103.0,70411482.0,26324130.0,484676795.0,291995868.0,307121311.0,285908668.0,-0.029683038,0.387305145,False,0.8252402,1.093764324,0.867021277,1,1.131504504,1,-0.012711864,0.013170533,121.35,,,,0.102029936,6,A+,GO,True,PERFECT,5,A+,GO,25.4,6.452074400000001
6/20/2024,AVGO,A,Large,,3DGapFade,0.0280843,-1.360345123,40292350.95,False,False,True,True,1.179144385,0.000521492,True,True,True,1.000171604,0.469273698,0.276252751,-0.013893825,0.288922241,0.332471351,0.129034276,0.569751252,0.21369221,0.302244558,5.984641385,0.06693876,0.167784948,0.2065258,0.288305341,0.119614515,1.456471728,2.204671338,2.051860112,2.363435559,2697120.0,0 days 04:09:00,-0.038204341,-0.045046743,-0.03958502,-0.05977399,-0.004440885,1.176867623,2024-06-20 04:19:00-04:00,2024-06-20 13:39:00-04:00,2024-06-20 09:30:00-04:00,1.688344764,6760450.0,8321410.0,11616500.0,4819550.0,58684670.0,85994600.0,66980150.0,85121540.0,0.009975269,0.427817224,True,1.786924571,1.456471728,0.262873442,0,1.315817742,1,-0.009903925,0.013170533,121.35,,,,0.092824207,5,A,GO,True,pct_change_3,4,A,GO,18.1,3.8204341000000004
9/30/2024,KWEB,A,ETF,,3DGapFade,0.017288545,-2.536064073,26659481.0,False,True,True,False,1.85472,0.048629531,True,False,False,1.53030303,0.22058319,0.392563601,0.048629531,0.396937574,0.30281948,0.23054824,0.33679359,0.316044551,0.348464519,8.3308288,0.236798721,0.302196768,0.393565801,0.66040573,0.224125406,2.691019641,3.305369385,1.951649624,3.98727344,6312931.0,0 days 06:14:00,-0.043844857,-0.046936481,-0.048341765,-0.038785835,0.005855335,1.656804734,2024-09-30 08:01:00-04:00,2024-09-30 19:59:00-04:00,2024-09-30 09:31:00-04:00,4.102402521,8056409.0,10492260.0,17606074.0,5975067.0,71741187.0,78680542.0,34248581.0,82088724.0,0.059670978,0.378588768,True,0.946480644,2.691019641,0.728,1,2.214462767,1,-0.032100109,0.007127145,120.55,714400,26382.0,20000.0,0.180441184,6,A+,GO,True,PERFECT,5,A+,GO,55.1,4.3844857
8/5/2024,VXX,A,ETF,,3DGapFade,0.052803602,-0.592866865,8764795.667,False,False,False,False,4.871257176,0.437141034,False,False,False,3.628237639,0.64379562,1.062271062,0.437141034,1.192794547,0.814665592,0.721060394,0.549150027,0.909977967,0.98985615,7.782666988,0.221116963,0.330932415,0.464313619,0.627506129,0.161175235,3.956046703,4.561151999,1.248993973,1.715260545,1938045.0,0 days 02:30:00,-0.031305506,-0.19660302,-0.129218472,-0.139875666,0.011218826,1.063265689,2024-08-05 08:35:00-04:00,2024-08-05 04:01:00-04:00,2024-08-05 10:01:00-04:00,2.144461842,2900555.0,4069614.0,5499963.0,1412668.0,34673941.0,34052000.0,6750755.0,10034730.0,0.126537676,0.45399842,True,0.728913931,3.956046703,0.742857143,1,2.362107355,1,-0.046772487,-0.002626552,143.95,130125,22729.0,1500.0,0.581420442,6,A+,GO,True,PERFECT,5,A+,GO,75.5,3.1305506
9/30/2024,BEKE,A,Medium,,1DMeanRevert,0.035920365,-2.916623682,12458244.75,False,True,True,True,2.583056979,0.112,True,False,False,0.771891892,0.310548026,0.664670659,0.112,0.516019087,0.477740864,0.37866538,0.53821298,0.484971568,0.554548671,6.880723545,0.406645326,0.464351529,0.570960689,0.865313872,0.370638087,3.912370079,2.189505727,1.611793343,5.382978624,5066087.0,0 days 04:13:00,-0.104766187,-0.110161871,-0.10926259,-0.090377698,0.005855335,1.866666667,2024-09-30 08:01:00-04:00,2024-09-30 13:43:00-04:00,2024-09-30 09:30:00-04:00,4.292501856,5785005.0,7113168.0,10780292.0,4617500.0,48741264.0,22454557.0,11468555.0,50531667.0,0.062652904,0.487223591,True,0.911452962,3.912370079,0.526946108,1,2.361184991,1,-0.080991736,0.007127145,120.55,,,,0.305119247,6,A+,GO,True,PERFECT,5,A+,GO,61.4,10.4766187
8/20/2024,TEM,A,Medium,,3DOpenDrive,0.090717595,0.134939417,869163.9545,True,True,False,False,3.335730648,0.006769658,True,False,True,2.076057812,0.440993789,0.517530089,0.006769658,0.349464867,0.440993789,0.6441456287214645,0.0,0.7293037605366091,0.0,,0.054087609,0.202738504,0.369674787,1.048864251,0.103943565,3.578566488,1.891262753,1.04680274,1.793977427,47011.0,0 days 00:01:00,0.012241379,-0.018275862,0.003244828,0.034482759,-0.000804793,1.311436628,2024-08-20 10:19:00-04:00,2024-08-20 09:31:00-04:00,2024-08-20 09:30:00-04:00,1.558227757,176213.0,321308.0,911635.0,90344.0,3110361.0,1424247.0,717085.0,1306381.0,0.102590385,0.46628007,True,1.921762992,3.578566488,0.837927233,5,1.735473089,2,0.0,0.032414582,108.5,,,,0.5281471171949854,3,C,NO-GO,False,"pct_change_3, gap_pct, reversal_pct",3,B,CAUTION,,-1.2241379000000001
10/29/2024,DJT,A,Medium,,3DGapFade,0.11797357,-0.353252162,48452981.09,False,False,False,False,2.381347937,0.134923986,True,False,False,2.157842793,0.624848851,0.794657763,0.134923986,2.344741755,0.870215727,0.497630851,0.5422,0.883049797,1.46681885,6.937873705,0.454254733,0.281076617,0.321450706,0.590547544,0.254177384,3.44985603,2.506975003,1.121641096,1.43297694,22009996.0,0 days 00:41:00,-0.041674419,-0.190325581,-0.079069767,-0.11572093,0.003311201,0.90712623,2024-10-29 08:17:00-04:00,2024-10-29 10:28:00-04:00,2024-10-29 09:47:00-04:00,1.218335367,13619000.0,15575245.0,28613789.0,12315652.0,167155809.0,110352956.0,42143455.0,56482061.0,0.060293412,1.275838824,True,0.559548125,3.44985603,0.950233281,2,1.150838964,4,-0.065217391,-0.004268669,134.9,10000,3600.0,2000.0,0.407063652,5,A,GO,True,reversal_pct,5,A+,GO,44.1,4.1674419
11/11/2024,DXYZ,A,Small,OpeningDrive,3DGapFade,0.106561548,-0.999879875,3051711.0,False,False,False,False,3.298431196,1.148868778,False,False,True,6.389024425,2.332631579,3.031409168,1.148868778,2.931291391,3.579556413,1.720200207,0.0,2.342357699,3.016193291,8.975174696,0.558932022,0.623843804,0.938006253,1.486732525,0.447045936,6.61771249,8.690005332,8.348238174,9.779257749,1705699.0,0 days 03:34:00,-0.106548747,-0.223415456,-0.157717414,-0.233733418,-0.001750554,5.545753821,2024-11-11 09:42:00-05:00,2024-11-11 13:24:00-05:00,2024-11-11 09:50:00-05:00,6.528139134,1903791.0,2862524.0,4537078.0,1364255.0,20195346.0,19060858.0,5363728.0,12205806.0,0.430433991,1.765363025,True,0.799821657,6.61771249,0.265565438,3,3.341811413,1,-0.03002451,0.043026758,105.65,,,,1.140733936,6,A+,GO,True,PERFECT,5,A+,GO,61.1,10.6548747
11/12/2024,IONQ,A,Medium,OpeningDrive,RightSidePopFade,0.118370404,0.387842649,26109401.86,False,False,False,True,1.465834728,-0.06462585,True,False,True,1.552343129,1.458100559,0.235261089,-0.112545381,1.029520295,2.009575923,0.365173061,1.710795231,0.513474924,1.160509554,5.822858012,0.074868969,0.188573451,0.267091641,0.391931843,0.105705217,1.048083642,1.332847852,3.089639449,2.538619514,1954784.0,,0.045909091,0.0,0.04,0.085454545,-0.002973208,3.251513484,2024-11-12 09:40:00-05:00,2024-11-12 05:57:00-05:00,,2.082014633,4923540.0,6973603.0,10233106.0,2759900.0,27364837.0,35692608.0,70687537.0,64823071.0,0.003941743,0.895341311,True,1.411869547,1.048083642,0.695924765,0,1.145803741,1,-0.048854302,0.038252124,104.25,,,,0.263536969,2,F,NO-GO,False,"rvol_score, pct_change_3, gap_pct, reversal_pct",2,C,NO-GO,,-4.5909091
11/12/2024,TSLA,A,Large,BouncyBall,GapDownTrendBreak,0.041712231,-0.996750931,98676037.95,False,False,True,True,1.336238542,-0.020742857,True,True,True,2.018372164,0.356633946,0.305626452,0.066994583,0.56388027,0.7019565,0.219545738,0.679489626,0.329923667,0.404373928,4.985526526,0.120351812,0.122666011,0.152611346,0.222788211,0.083902862,1.525098678,2.17323448,1.316217008,2.259549956,11875840.0,0 days 00:39:00,-0.041576705,-0.056690202,-0.06226294,-0.020102702,-0.002973208,1.001610359,2024-11-12 04:01:00-05:00,2024-11-12 19:29:00-05:00,2024-11-12 12:49:00-05:00,1.972305325,12104196.0,15059083.0,21983858.0,8279202.0,150490695.0,209748330.0,114667321.0,204046950.0,0.065444598,0.580539284,True,0.697146644,1.525098678,0.618374558,5,1.550761317,1,-0.053230574,0.038252124,104.25,,,,0.159738751,5,A,GO,True,gap_pct,4,A,GO,27.1,4.1576705
