date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position
2024-03-08,VSCO,Medium,GapFade_weakstock,4,C,NO-GO,-0.332468495181616,2,-0.4152597402597402,-0.01166018878400893,1.0573673710353813,7.342916038569332,-0.1588789411495476,-0.31934996220710504,-0.32420262664165095,-0.40106418357166607,-0.26818366517675735,-0.5560759181661326,18.01,0.09741016895375587,0.017977528089887656,0.060889929742388924,0.6979865771812089
2024-03-11,ESTC,Medium,GapFade_strongstock,3,F,NO-GO,-0.04099773242630382,3,-0.2229163604292224,-0.005958573725527378,0.7036701077184756,0.6040942104403707,0.22076043225980416,-0.10952662492651687,-0.024180895246885006,-0.18837798418668922,-0.10124107446446784,-0.2229163604292224,105.73,0.0626352163867533,-0.0117982873453853,0.020536503881301005,0.6005747126436785
2024-03-11,ZS,Medium,GapFade_strongstock,3,F,NO-GO,-0.12471365638766521,6,-0.234659681830438,-0.01001560219437319,0.46032018329991214,0.7726917553323926,0.10705702187787393,-0.14098424727063957,-0.018427032901887117,-0.21388724035608309,-0.1610437866824305,-0.234659681830438,198.69,0.07292724488255214,0.02053889171326904,0.02595868668701826,0.8206524373495362
2024-03-11,VKTX,Medium,GapFade_strongstock,3,F,NO-GO,-0.09812790551576833,2,-0.2779398450860074,-0.024797993870158835,0.70566553426556,0.8523391881520019,2.56506947117474,1.0088717238291143,-0.21276595744680857,0.9828729281767955,2.3589143659335514,-0.2779398450860074,71.78,0.16544043306929906,-0.09371428571428575,0.02446507872426323,0.1869216533004318
2024-03-12,ARM,Medium,GapFade_strongstock,3,F,NO-GO,-0.09270527596821536,2,-0.22719512195121955,-0.013728893798327244,0.7047264865390848,0.3897968737905907,,0.28585588958318725,-0.10017749378771743,0.04081465057074812,0.7378307966543258,-0.22719512195121955,126.74,0.07413591379426945,0.036,0.06689646820195404,0.9430887699044114
2024-03-13,PHUN,Medium,GapFade_weakstock,3,F,NO-GO,-0.03703703703703707,3,-0.9876521222914811,-0.04807692307692307,0.01606749313582801,0.161101334016688,-0.8184894658441679,-0.849987378745808,-0.007633587786259549,-0.2130155126749905,-0.28102315935015554,-0.9915309446254071,10.4,6.822183379120879,-0.07070707070707082,0.04308390022675725,0.25677410635853726
2024-03-13,IOVA,Medium,GapFade_strongstock,3,F,NO-GO,-0.15402298850574703,4,-0.19694489907255855,-0.0013586956521740047,0.4918057825363123,0.43051015625616235,0.9888397984137922,0.3515995151871302,-0.06242038216560501,-0.06658211794546601,0.8775510204081634,-0.19694489907255855,14.72,0.09531201475155279,0.0020408163265306896,0.02648083623693385,0.5757575757575768
2024-03-13,LMND,Medium,GapFade_strongstock,3,F,NO-GO,-0.04689265536723154,2,-0.2310847766636281,-0.004149377593361012,0.6397158351222972,0.5419840676037954,0.040154142581888305,-0.002282861975562664,-0.05064715813168253,-0.009976525821596137,0.009575104727707968,-0.32003224506247474,16.87,0.0982208485053773,0.025595238095238077,0.027429934406678645,0.48421052631579076
2024-03-13,BOIL,Medium,GapFade_weakstock,4,C,NO-GO,-0.2547669491525425,5,-0.4104658032455807,-0.04406538734896936,0.9653120498713073,0.9784952343335863,-0.7008321204666339,-0.3747667039940276,-0.10553083280356021,-0.1738109219025251,-0.3752220248667851,-0.9117314930991217,70.35,0.10749568484110061,0.008178438661709996,0.021468926553672274,0.41605839416058343
2024-03-13,ARCH,Medium,GapFade_strongstock,3,F,NO-GO,-0.0859946863308573,3,-0.10143923240938167,-0.0043898677107431965,1.502279161904609,1.5978207414107817,0.13880335459567988,-0.023843082934829243,-0.08634146341463418,0.03537866224433383,-0.05994869507026545,-0.10143923240938167,168.57,0.041561496283866774,-0.0006554251325747103,0.03110783228820855,0.7259684361549502
2024-03-13,CLSK,Large,GapFade_strongstock,5,B,CAUTION,-0.21625475285171106,2,-0.29680170575692966,-0.0018192844147967002,0.5794929069676308,0.8030387512057231,1.2872360714743931,0.3227237360327915,-0.18527667984189725,0.06662354463130644,0.9584323040380046,-0.29680170575692966,16.49,0.17685523694013683,0.03948967193195617,0.0503376304481277,0.5109034267912773
2024-03-13,AAOI,Medium,GapFade_strongstock,3,F,NO-GO,-0.049966688874083946,4,-0.42383838383838385,-0.018232819074333786,0.2639672869112294,0.2974206997489068,0.16751746977840903,-0.19012704668980054,-0.03387533875338754,-0.25690463783220435,-0.1455961653684842,-0.42383838383838385,14.26,0.1275180324584252,-0.0014285714285713982,0.03325942350332602,0.45226130653266394
2024-03-14,APLS,Medium,GapFade_strongstock,4,C,NO-GO,-0.09526813880126182,4,-0.2022253129346315,-0.005055788005578786,0.7238799503163009,0.8074872427472466,0.0098489319870441,-0.1209815093495324,-0.05486900642609983,-0.15135375055481584,-0.0936956865223574,-0.3946174142480211,57.36,0.0646648983861327,-0.010338181181005842,0.02374478883451142,0.6549999999999976
2024-03-14,TSLT,Medium,GapFade_strongstock,3,F,NO-GO,-0.09364261168384878,2,-0.33185560481317283,-0.024644549763033322,0.7699035782893641,1.438763721407588,,-0.3221188444535828,-0.09364261168384878,-0.2769019876627827,-0.21327367636092465,-0.6228101537361458,10.55,0.10960934326337166,-0.058309037900874605,0.028116710875331435,0.20278543005815655
2024-03-14,VXX,ETF,GapFade_weakstock,3,F,NO-GO,-0.07186858316221759,3,-0.16860821581851615,-0.00663716814159291,0.4201620625098235,0.5916184383464133,-0.34904162461160326,-0.06743875768537755,-0.053733426378227464,-0.06224066390041496,-0.10376734963648382,-0.7754223252732693,54.24,0.03685893383902232,0.03266518188567182,0.03883495145631065,0.4905660377358492
2024-03-14,MARA,Large,GapFade_strongstock,5,B,CAUTION,-0.20129738495844313,3,-0.42211792314461727,-0.025380710659898477,0.4927495424468534,0.5879325948448261,0.3113793780600239,-0.1087827872931427,-0.04554263565891479,-0.19788273615635177,0.11111111111111105,-0.42211792314461727,19.7,0.1802791878172589,-0.05052083333333328,0.04022824536376616,0.4208955223880606
2024-03-14,UVXY,ETF,GapFade_weakstock,4,C,NO-GO,-0.10266666666666667,3,-0.24466043389937037,-0.007429420505200594,0.4246445497630332,0.5764691736930717,-0.5184989760054375,-0.10958813489805913,-0.07808219178082192,-0.09785522788203753,-0.16189290161892902,-0.907681755829904,168.25,0.05598599023561877,0.041916167664670656,0.05454545454545454,0.45575389289783513
2024-03-14,X,Medium,GapFade_strongstock,4,C,NO-GO,-0.13997053251946956,4,-0.15569790267589634,-0.04111600587371512,6.102430500797977,7.831976607281663,0.17349048800661696,-0.13182049974502819,-0.13248407643312105,-0.12166809974204651,-0.13100808166737565,-0.18605577689243033,40.86,0.027712572547374296,-0.02348136804492092,0.051676745464540826,0.4454976303317526
2024-03-15,X,Medium,GapFade_strongstock,6,A,GO,-0.19469585350452537,5,-0.20498701298701302,-0.006795608991113383,3.0583351020048983,5.039906926813304,0.09621382186382132,-0.1836995946234265,-0.18317677198975246,-0.19043588658484978,-0.17949817713918087,-0.23784860557768933,38.26,0.03606470763945932,0.022368421052631617,0.042393345854574674,0.7783251231527109
2024-03-15,COIN,Medium,GapFade_strongstock,3,F,NO-GO,-0.07771550363119681,2,-0.13981225842076198,-0.03684683528052375,1.0344049799843587,1.0318075568460507,1.1258637430240404,0.4133858839241644,-0.08772546263762006,0.4078202193035306,0.8120977122915859,-0.13981225842076198,233.67,0.08700530051537883,0.0768683906513819,0.08764529013149037,0.8950504124656282
2024-03-15,AMD,Large,GapFade_strongstock,7,A+,GO,-0.05872289035374623,2,-0.1770347558293005,-0.011921308671014593,1.3293125187233596,1.169781836252154,0.4485775678401221,0.07418084092292501,-0.07743144604458468,0.05970994788125986,0.09725480994838112,-0.1770347558293005,187.06,0.05187781613233341,0.03370664935345988,0.03566782307025159,0.7060161589716627
2024-03-15,MRNA,Medium,GapFade_strongstock,4,C,NO-GO,-0.07625000000000005,3,-0.0944420131291029,-0.0028030156582253244,1.0221810720756244,1.0054382147049816,0.020083950365313973,0.03970599614707827,-0.06311690663768915,0.0725689404934688,0.04483942637850937,-0.3662092624356776,103.46,0.04831929524177738,0.006591063293593027,0.028830026580172956,0.7688304139917043
2024-03-15,UPST,Medium,GapFade_weakstock,3,F,NO-GO,-0.15454545454545454,4,-0.37094155844155846,-0.010322580645161223,1.4261027739881782,1.2615137876538742,-0.31045220988945,-0.22838994019607198,-0.08102766798418976,-0.04084158415841578,-0.28018575851393185,-0.6796638192339487,23.25,0.06755760368663592,0.02694480660582344,0.03458844133099821,0.7655038759689914
2024-03-15,MRVL,Medium,GapFade_strongstock,5,B,CAUTION,-0.18369363804817793,5,-0.22945155561463712,-0.0054479418886198465,0.5933644896782837,1.315815382943475,0.1006316806369273,-0.040792449434027024,-0.07928103664483765,-0.02219591595146493,-0.011813967399431826,-0.22945155561463712,66.08,0.05738401504669662,0.01749847839318329,0.026400613967766672,0.5584415584415584
2024-03-15,SOXL,Medium,GapFade_strongstock,5,B,CAUTION,-0.0912317327766179,2,-0.23618178627829445,-0.03951297955433032,1.0179326738210936,1.0070538266023459,0.6538565289909308,0.16557419188998132,-0.12202501008471152,0.08364451082897684,0.34144838212634815,-0.23618178627829445,43.53,0.09388270814873158,0.022243482420473564,0.026885466471252485,0.4442238983723702
2024-03-15,CRSP,Medium,GapFade_strongstock,4,C,NO-GO,-0.18393019038984576,12,-0.20954994511525785,-0.0031940008332176635,0.7858093486058936,0.797413102694363,0.22311744628160246,0.004331974884029625,-0.043691899070385024,-0.14263602809858306,0.11349930415957946,-0.20954994511525785,72.01,0.053811772174499596,0.016299804959598797,0.021708683473389313,0.7380952380952387
2024-03-15,MARA,Large,GapFade_strongstock,6,A,GO,-0.26089600648692474,4,-0.46523907304194784,-0.025233132199670917,0.4661008526962296,0.7298102608532882,0.20978044110864472,-0.1717626961554887,-0.09707776126795446,-0.24010004168403495,-0.019892473118279623,-0.46523907304194784,18.23,0.19712796802758406,0.08722566122678677,0.10526315789473684,0.7796610169491527
2024-03-15,CONL,Medium,GapFade_strongstock,5,B,CAUTION,-0.14927857935627079,2,-0.2601351351351351,-0.08594259621656887,1.1323855836962242,1.3774362254687917,2.162964634578807,0.7614008479542241,-0.17313915857605175,0.8520084566596194,1.8748241912798878,-0.2601351351351351,61.32,0.16640772062249556,0.17109723461195367,0.17214285714285715,0.8925925925925928
2024-03-18,TGTX,Medium,GapFade_strongstock,3,F,NO-GO,-0.17102396514161214,7,-0.19968450111739178,-0.008541392904073639,0.48702953966111867,0.8827698304055522,0.01223393111887771,-0.04803602702026513,-0.03242212333121423,0.13922155688622764,-0.0753341433778858,-0.5733109055228484,15.22,0.07824525999624554,-0.002650762094101998,0.03721571330117167,0.6923076923076941
2024-03-19,SOXL,Medium,GapFade_strongstock,4,C,NO-GO,-0.11189979123173277,4,-0.25355325495701003,-0.04301833568406202,0.6875859063327634,0.843169041272848,0.6036732939766122,0.11902018655597467,-0.02274293590627158,0.03478472391145706,0.21196581196581188,-0.25355325495701003,42.54,0.10017126737860164,0.017440432326209798,0.06355116189498014,0.8236272878535772
2024-03-19,BITX,Medium,GapFade_strongstock,4,C,NO-GO,-0.15847559924124857,3,-0.18312688316036163,-0.09221311475409837,0.5090690631006234,1.0597565723160776,,0.4825166327429594,-0.07610753502461194,0.26392126392126386,1.2375057313159101,-0.18312688316036163,48.8,0.12961621779859486,0.01828442437923256,0.07686798758653614,0.6007462686567163
2024-03-19,IBIT,ETF,GapFade_strongstock,3,F,NO-GO,-0.08007718282682104,3,-0.09168849726125271,-0.04693235448348189,0.4826351881271755,0.9336328497407389,,0.3022931832771078,-0.03467476588205511,0.1702976373120588,0.576684580405126,-0.09168849726125271,38.14,0.06519008914525433,0.009628610729023422,0.03409411101718796,0.5931372549019615
2024-03-19,SMCI,Large,GapFade_strongstock,7,A+,GO,-0.14835744680851065,3,-0.18577705451586662,-0.11199384418595348,1.8778546753114134,0.930588163675443,1.6054789967624838,0.3902867212807733,-0.11452867419985664,0.17573521636451214,0.5085249114343862,-0.18577705451586662,100.068,0.10415981418349811,0.025162894858261665,0.055585168018539945,0.773709677419354
2024-03-19,AVAV,Medium,GapFade_strongstock,4,C,NO-GO,-0.10240626748740905,4,-0.21802719245978006,-0.006719312829038703,0.7016742968991186,0.8867245658062539,0.25459304811532946,0.09654886387632629,-0.08690702087286516,0.13803705163579047,0.18814814814814826,-0.21802719245978006,144.36,0.07196893678502156,0.015970430294999796,0.032971708147202766,0.8516483516483514
2024-03-19,DWAC,Medium,GapFade_strongstock,4,C,NO-GO,-0.12506148548942436,2,-0.3680038514902318,-0.0161630358397752,1.156206359681907,1.062620614176403,0.6745451485849917,-0.07308735516582802,-0.13400681596884118,-0.22035941266710496,-0.2523118957545186,-0.394158719346049,35.575,0.11013311916474247,0.04057142857142862,0.13457943925233645,0.8816326530612248
2024-03-20,BITX,Medium,GapFade_strongstock,6,A,GO,-0.22210725987239183,4,-0.2448945430197523,-0.030370206162713312,0.8742986037320803,1.4922937315165812,,0.35352468509772633,-0.13961472439443068,0.046878626131352887,0.9969012837538734,-0.2448945430197523,45.11,0.13590398074547932,0.08024691358024687,0.1298421807747489,0.9543057996485065
2024-03-20,CLDX,Medium,GapFade_strongstock,3,F,NO-GO,-0.147578947368421,7,-0.23862354268521996,-0.005186465794023236,0.39627982207844875,0.6680448439419057,0.1989789875156942,-0.014789112799225202,-0.03618186146155668,-0.21179676854195048,0.08844086021505373,-0.23862354268521996,40.49,0.06543943830928273,0.04642502482621642,0.06708860759493668,0.9355692850838466
2024-03-20,SMCI,Large,GapFade_strongstock,6,A,GO,-0.22470638297872345,4,-0.2587713588283158,-0.012042108960778009,0.5571964033870866,0.9003694113381379,1.3510885724363981,0.24425316400370403,-0.1476942076850388,0.11564650843804343,0.33653662759136704,-0.2587713588283158,91.097,0.12214601703992137,-0.00392222222222216,0.04850292397660825,0.8211881188118828
2024-03-21,SQQQ,ETF,GapFade_weakstock,3,F,NO-GO,-0.047488584474885846,3,-0.1588709677419355,-0.032598274209012464,0.905823148813803,1.1401829245638062,-0.37256836403066174,-0.11058430262305152,-0.056108597285067875,-0.050955414012738856,-0.09383145091225022,-0.7549917782475922,260.75,0.047630461580605396,0.02081268582755203,0.024875621890547265,0.9615384615384616
2024-03-21,LABD,Medium,GapFade_weakstock,3,F,NO-GO,-0.08756345177664965,2,-0.27153726912594595,-0.031988873435327,1.2966694619322365,0.7068301436200738,-0.5139100158875028,-0.13780698388334617,-0.08407643312101903,0.07473841554559042,-0.26782077393075354,-0.7596925133689839,71.9,0.0793731372938605,0.03735632183908059,0.0776119402985075,0.964749536178108
2024-03-22,AMD,Large,GapFade_strongstock,4,C,NO-GO,-0.0755619939467625,4,-0.21390233172019357,-0.008226997985224976,0.9989371797845048,0.9908164756703505,0.3666027840286906,0.0012002299600261436,-0.015103075735861431,-0.11823924200552695,0.05509300265721885,-0.21390233172019357,178.68,0.05619359429466886,0.013768974662829399,0.026278206226792312,0.8056042031523661
2024-03-22,SOUN,Large,GapFade_strongstock,7,A+,GO,-0.16604244694132336,2,-0.3482926829268293,-0.07485029940119761,1.4303690790916748,0.9776718154734735,1.3786420731218787,0.6708772105355311,-0.1980792316926771,0.10687655343827665,2.4256410256410255,-0.3482926829268293,6.68,0.18524593669803255,-0.00647249190938512,0.0513518604133491,0.4917199540908342
2024-03-25,RIVN,Large,GapFade_weakstock,3,F,NO-GO,-0.05263157894736839,2,-0.3586698337292161,-0.012962962962963015,0.4680187207488291,0.5643243930986109,-0.422473790737656,-0.2265050921748098,-0.04929577464788722,-0.010082493125572817,-0.35251798561151076,-0.6151104775481111,10.8,0.07122222222222224,-0.0009380863039399424,0.027992277992278082,0.37662337662337714
2024-03-25,SOUN,Large,GapFade_strongstock,6,A,GO,-0.233458177278402,3,-0.4009756097560976,-0.011400651465797948,0.4977585533487625,0.691981667503001,1.1727398993249998,0.5037225705329154,-0.2257250945775536,0.0915555555555555,1.7168141592920354,-0.4009756097560976,6.14,0.19955909725453702,-0.03459637561779241,0.03169014084507053,0.3913043478260883
2024-03-26,GOEV,Medium,GapFade_weakstock,3,F,NO-GO,0.002386634844868769,2,-0.12660123107636004,-0.07619047619047625,1.018305249121106,0.6830207971493031,-0.4801518253726012,0.3080428440090392,-0.032258064516129004,0.9221967963386727,0.2005831403824716,-0.7845833482928231,84.0,0.16834693877551019,-0.11340206185567007,0.06832298136645949,0.32835820895522344
2024-04-01,CRSP,Medium,GapFade_strongstock,3,F,NO-GO,-0.08510067114093964,5,-0.2518111964873765,-0.00022007042253521962,0.9545187547201508,1.1859240241789661,0.150035221515917,-0.07228955019109547,-0.03959419473016771,-0.13634059807399904,-0.19318181818181826,-0.2518111964873765,68.16,0.03996311200536553,0.0005136106831023671,0.025263157894736946,0.8893594494441559
2024-04-01,SMCI,Large,GapFade_strongstock,4,C,NO-GO,-0.07080956761729533,3,-0.17816924328722542,-2.9702088056791518e-05,0.4049179866640406,0.3740829775773242,1.4413883279603235,0.22530983040517258,-0.014662556338165572,-0.11401654371452885,0.006005976095617474,-0.17816924328722542,101.003,0.08797510965020841,0.026881188118811915,0.03199004975124382,0.5023437500000001
2024-04-02,MSTR,Large,GapFade_strongstock,6,A,GO,-0.15762223365928976,2,-0.1816259081295406,-0.08843188288915782,0.4918472392623477,0.5339991265576863,1.8556521189923096,0.6231506580605852,-0.1471581316826111,0.10275361635326065,1.3396706501229345,-0.1816259081295406,163.674,0.12872875349780663,0.05819705093833795,0.07921497966769736,0.8959388312059807
2024-04-02,PLTR,Medium,GapFade_strongstock,3,F,NO-GO,-0.08560000000000002,3,-0.16872727272727275,-0.03762029746281712,0.8431352139065296,0.6605808284136108,0.2595318905099837,0.015783299562759784,-0.06731946144430853,-0.098224852071006,-0.06464811783960728,-0.16872727272727275,22.86,0.0420253718285214,0.032727272727272674,0.04604051565377532,0.9345794392523362
2024-04-02,VKTX,Medium,GapFade_strongstock,3,F,NO-GO,-0.04790419161676647,2,-0.2002816618046474,-0.031446540880503145,0.7106895184517442,0.44587008635320596,2.3470900840877444,0.557305919525482,-0.04607631389488845,0.25315258511979827,1.1961325966850826,-0.2002816618046474,79.5,0.08407106918238993,0.0045454545454544715,0.053813278183544706,0.7806280756536691
2024-04-02,ELF,Medium,GapFade_strongstock,3,F,NO-GO,-0.07260869565217391,6,-0.13460719226758885,-0.03401573162473304,1.0143901184377315,1.3405864631641478,0.40880781922464565,0.0411706322303515,-0.021808917197452236,-0.010361892978657547,0.10340268996436378,-0.13460719226758885,191.97,0.04781174885956886,0.0026423641069888326,0.026047127641962358,0.8990476190476189
2024-04-02,GTLB,Medium,GapFade_strongstock,5,B,CAUTION,-0.06512958599798055,3,-0.2746147819273962,-0.023042304230422937,1.5990146128436233,0.5198846278912431,0.023751778434682513,-0.16380156431577753,-0.05446808510638303,-0.015768958185683923,-0.24287856071964026,-0.292626120751459,55.55,0.03444965925163945,0.017320803390455088,0.033701554016101934,0.9230769230769239
2024-04-02,HCP,Medium,GapFade_strongstock,3,F,NO-GO,-0.04407407407407412,3,-0.12774586008786756,-0.01898488957768301,1.1334196891191706,0.6508258815471993,0.05289566705489049,0.04363789282999338,-0.04407407407407412,-0.010732081257186705,0.09087066779374466,-0.29073921406979947,25.81,0.039311451818232104,0.018167456556082182,0.02955271565495216,0.8131868131868153
2024-04-02,IOT,Medium,GapFade_strongstock,3,F,NO-GO,-0.08860759493670886,3,-0.11198815984213122,-0.023611111111111152,1.0692913385826759,0.6446969312981521,0.22792715663234162,0.042432806518679894,-0.06225579578015109,-0.06127770534550199,0.04529616724738683,-0.11198815984213122,36.0,0.0503968253968254,0.010526315789473814,0.047169811320754755,0.9937888198757776
2024-04-03,VKTX,Medium,GapFade_strongstock,4,C,NO-GO,-0.07365269461077852,3,-0.2219092646615029,-0.004524886877827981,0.7506394973031967,0.5765469182180706,2.2193251070940647,0.4829001577798097,-0.0567073170731708,0.1527570789865872,1.1642417459429208,-0.2219092646615029,77.35,0.08714655092806356,0.01870129870129867,0.032105263157894706,0.5147787928015348
2024-04-03,IOVA,Medium,GapFade_strongstock,3,F,NO-GO,-0.0639021074099253,2,-0.24877250409165297,-0.013071895424836581,0.6879919390140145,0.7890565047953105,0.7598343685300208,0.09936608810896261,-0.07085020242914984,-0.06453804347826093,0.14463840399002495,-0.24877250409165297,13.77,0.06280578898225958,0.03090507726269315,0.05576488319517711,0.7956989247311833
2024-04-03,NXT,Medium,GapFade_strongstock,3,F,NO-GO,-0.10022348289496301,3,-0.1577084003862246,-0.008215513947267994,1.1734969692090027,1.296405009045578,0.18921504195709266,-0.0644984861104656,-0.06984183401457258,-0.12984206151288438,-0.11107336956521738,-0.1577084003862246,52.34,0.047459468311589086,0.003082257753804733,0.026009852216748775,0.7630057803468223
2024-04-03,LABU,Medium,GapFade_strongstock,3,F,NO-GO,-0.11784098750287514,2,-0.3499064070887661,-0.02146706066400138,0.6909676329414577,1.2202609458614224,0.10075874479445215,-0.1282223798180375,-0.13306208559373114,-0.17855358035268074,-0.09806380810535385,-0.3499064070887661,115.06,0.08745610985572741,0.035615951683097884,0.04997748761818998,0.843465045592705
2024-04-03,KOLD,Medium,GapFade_strongstock,6,A,GO,-0.1221782935850019,3,-0.21761864165956235,-0.04467528693883485,1.1851587743114287,1.4606543683650626,0.6737999124556199,0.03309878603763171,-0.12150606253988509,-0.0620699052939975,-0.20224849327770053,-0.22212804430129401,68.83,0.07480158153629018,0.05163105467264863,0.05419620397896192,0.7935267857142866
2024-04-03,CONL,Medium,GapFade_strongstock,3,F,NO-GO,-0.12446638207043756,2,-0.2488130720031499,-0.011122962060033366,0.6145539646562371,0.7489914108581986,1.8265218449267528,0.4297228999651447,-0.14432855280312917,-0.11502157497303131,0.8055020632737274,-0.2488130720031499,65.63,0.16537254304433943,0.05701078582434497,0.06720597386434339,0.6535552193645982
2024-04-03,GTLB,Medium,GapFade_strongstock,5,B,CAUTION,-0.07085156512958601,4,-0.27745059547179685,-0.004890418402463378,1.0106806360253981,0.48409624195656686,0.017073422347982568,-0.1656137975226846,-0.05332647462277091,-0.0354647099930119,-0.21330863493872904,-0.29695568184856974,55.21,0.03494643827463968,0.028576629049872595,0.03974241030358779,0.9391304347826084
2024-04-05,AFRM,Medium,GapFade_strongstock,5,B,CAUTION,-0.1382179280730005,4,-0.20362103174603177,-0.0018062908751167808,1.3111179198935001,0.7598934362383539,0.13072637108495677,-0.1662555500740011,-0.058081548841302545,-0.039198084979054526,-0.1398339137422984,-0.3881478658536585,32.11,0.0631639008764515,0.025521028328965363,0.03592814371257476,0.6589595375722525
2024-04-05,ODD,Medium,GapFade_strongstock,6,A,GO,-0.1553646075243847,4,-0.2519539284245167,-0.004674182018146676,1.625795549814221,0.8208916167434114,,-0.14815578186042608,-0.09369548965860965,-0.19177777777777782,-0.07620015240030481,-0.35053571428571434,36.37,0.06020444636474335,0.012430939226519219,0.02203011712214164,0.5808823529411761
2024-04-05,DPST,Medium,GapFade_strongstock,3,F,NO-GO,-0.12831084457771127,4,-0.13650990099009902,-0.013902823563136003,1.1419131904518633,1.1347450095643445,0.0044724000440544785,-0.05851078185302151,-0.012595527879988687,0.03378278263446438,-0.007962462675956239,-0.7330910482019893,69.77,0.06953571940457424,0.015261627906976704,0.025396359365824864,0.6553278533277743
2024-04-05,IRTC,Medium,GapFade_strongstock,3,F,NO-GO,-0.07267542343587968,4,-0.13539862224549806,-0.005311713726586594,1.2384215717176237,1.711833361398556,0.06804281726027261,-0.05210214083053904,-0.017757437070938194,0.022389481707317156,-0.06743721213174582,-0.23477792087214353,107.31,0.03927912456567753,0.047030166760352356,0.04865118461177576,0.835616438356165
2024-04-05,ALK,Medium,GapFade_strongstock,3,F,NO-GO,-0.011597633136094722,3,-0.05712350417701515,-0.0016762452107279763,2.310718407565057,1.498089176288788,0.04300653627419877,0.09432241631420878,-0.0071326676176891165,0.09433962264150948,0.060436769933976515,-0.26966193882369405,41.76,0.027566023535851112,0.018949388342528163,0.025096525096525078,0.8666666666666639
2024-04-05,ARE,Medium,GapFade_strongstock,3,F,NO-GO,-0.052806556363074054,4,-0.05579961464354524,-0.010039996734960444,1.2231428503596764,0.7161467496123345,0.059343468188999084,1.4692894026709317e-05,-0.011777042832943403,-0.007935865252247064,0.01189394565127622,-0.20540926190167338,122.51,0.024558345091362784,0.027209762532981508,0.02958677685950412,0.9371727748691112
2024-04-05,ONON,Medium,GapFade_strongstock,3,F,NO-GO,-0.10694444444444448,4,-0.11064514879750374,-0.003110419906687447,1.2822112331004467,0.6153151172984177,0.07442256053443745,0.01437477914079449,-0.062408865558471874,-0.01621787025703798,-0.0034097954122752462,-0.13295577130528588,32.15,0.03917707176183069,-0.002184087363494438,0.02631578947368422,0.796116504854371
2024-04-08,APGE,Medium,GapFade_strongstock,3,F,NO-GO,-0.06777157860190344,2,-0.21413750172914653,-0.010561520859003722,0.8657235480848947,0.44340966744274946,,0.15392427689307772,-0.053166666666666626,-0.16835016835016833,0.627327413348611,-0.21413750172914653,56.81,0.07462116830537882,-0.028286781711439307,0.020171834142697017,0.39201451905626034
2024-04-09,MARA,Large,GapFade_strongstock,5,B,CAUTION,-0.18483197093551318,6,-0.47345262540334415,-0.006685236768802284,1.0946395563770808,0.8219827248421538,0.1290923701347204,-0.1847208974883045,-0.028153762858689747,-0.07521895929933028,-0.3850633778691333,-0.47345262540334415,17.95,0.10764027059291681,0.008412787436904214,0.02043132803632233,0.3870967741935479
2024-04-09,CLSK,Large,GapFade_strongstock,5,B,CAUTION,-0.3382162860835847,9,-0.3786407766990291,-0.017578124999999972,0.9109352124952802,0.8456117107893775,0.8045748792838094,-0.037841156093985924,-0.03335431088735061,-0.12027491408934715,-0.24520884520884528,-0.3786407766990291,15.36,0.15151553199404758,0.015904572564612342,0.033018867924528315,0.5326665941950214
2024-04-09,TLRY,Medium,GapFade_strongstock,3,F,NO-GO,-0.12203389830508479,3,-0.12794612794612797,-0.18146718146718144,0.8748098239513151,0.8915842801362174,0.2503017137340091,0.3247404224847834,-0.03358208955223888,0.3489583333333333,0.4885057471264368,-0.2382352941176471,25.9,0.10151130722559296,-0.0306603773584905,0.027500000000000035,0.22000000000000028
2024-04-09,SMCI,Large,GapFade_strongstock,4,C,NO-GO,-0.09915591345687397,3,-0.24450772986167624,-0.003769520732363967,0.8404695784870776,0.6192821883678945,1.1288451118443288,0.04236269776264178,-0.030783202329878308,-0.07213095095335176,0.059520277517858294,-0.24450772986167624,92.85,0.07944888068312948,-0.02248648648648647,0.026333711691260017,0.4125177809388342
2024-04-10,PARA,Medium,GapFade_weakstock,3,F,NO-GO,-0.11460855528652138,4,-0.20507246376811594,-0.024612579762990094,0.44092727805033666,0.7575668612916789,-0.193835820292262,-0.08873419614228034,-0.0835421888053467,-0.01966041108132251,-0.024888888888888832,-0.5429166666666666,10.97,0.07339301992446935,-0.018691588785046665,0.03754940711462459,0.44186046511627936
2024-04-10,CLSK,Large,GapFade_strongstock,5,B,CAUTION,-0.3395088323998277,10,-0.3798543689320388,-0.034572733202870146,0.41407759654554877,0.759067054519274,0.7898528304310009,-0.04844666521833576,-0.01730769230769228,-0.0703456640388113,-0.26615605552896127,-0.3798543689320388,15.33,0.144916130835896,0.01689189189189189,0.03152844413982185,0.4070796460176996
2024-04-10,VKTX,Medium,GapFade_strongstock,3,F,NO-GO,-0.03446904414689127,2,-0.2673775274117292,-0.031992310860908944,0.7233744440280894,0.5093651234198063,1.8706992969092584,0.26665055019209327,-0.047351209941138055,0.11736729057993235,-0.14368018812463257,-0.2673775274117292,72.83,0.08427708361938765,0.01631205673758873,0.04904831625183029,0.94632768361582
