date,ticker,cap,setup_type,score,grade,recommendation,readiness_passed,pct_from_9ema,prior_day_range_atr,rvol_score,consecutive_up_days,gap_pct,pct_change_3,pct_change_3_with_gap,pct_change_15,pct_change_30,pct_from_50mav,current_price,atr_pct,fade_day_return,fade_day_close_position,in_reversal_csv
2024-02-01,IRWD,Medium,generic,1,F,NO-GO,True,0.05287854704026754,1.5065885797950258,1.1107089554011655,3,0.004933051444679372,0.03124999999999998,0.036337209302325583,0.14067524115755628,0.27378815080789937,0.23694625080632523,14.19,0.03438034833383667,0.023842917251051882,0.7368421052631574,False
2024-02-01,MSOS,Small,generic,0,F,NO-GO,True,0.040520976664732394,0.930301725824758,0.7570994809655831,0,0.006396588486140588,0.004282655246252776,0.010706638115631655,0.31926863572433195,0.47484276729559755,0.2641850184641096,9.38,0.058375723423697866,0.06567796610169502,0.8711656441717808,False
2024-02-01,TMF,Medium,generic,1,F,NO-GO,True,0.04654186661695661,0.8033502628530693,1.7702008178537878,3,0.03204522443469458,0.05632798573975038,0.09017825311942955,0.004577046957111307,-0.07909867909867904,0.019604064651775825,59.26,0.03381888529964804,0.022089962229598244,0.6542750929368027,False
2024-02-01,PHUN,Medium,generic,1,F,NO-GO,True,0.08122467105123769,0.5837813136666262,0.3974187030960524,1,0.08713304184884443,0.0958247775496237,0.1913073237508557,3.2636484687083898,3.0998719590268893,1.1643324501162602,16.01,0.3514745248505398,-0.008618213157138874,0.5193798449612401,False
2024-02-01,LBRT,Medium,generic,1,F,NO-GO,True,0.06388118580743875,1.1491557223264552,1.0441980962005237,0,0.0062530062530063765,0.04524886877828047,0.0517848164906989,0.21295215869311543,0.1323529411764706,0.11780203236733151,20.79,0.03662475091046516,-0.02390057361376673,0.3282828282828305,False
2024-02-01,ZGN,Small,generic,1,F,NO-GO,True,0.08327421647792514,2.290654817264306,1.5943023671105678,5,0.02296964725184587,0.0618466898954703,0.08623693379790942,0.13500931098696456,0.05086206896551723,0.07364935087812009,12.19,0.034022032110629326,0.0625501202886928,1.0,False
2024-02-01,DWAC,Medium,generic,0,F,NO-GO,True,0.05639385187133488,0.7003983257334462,0.7526424959758444,2,0.04743083003952561,0.04805302402651207,0.09776304888152441,1.2218969555035133,1.1284352215367361,0.7507842775419822,37.95,0.19713608130999435,0.011823899371069153,0.5114503816793884,False
2024-02-01,GGAL,Small,generic,0,F,NO-GO,True,0.07717929653078488,1.1548155502940516,0.9153347286530845,2,0.007403979639056,0.0155075187969924,0.02302631578947361,0.3430702299564947,0.27042915931804806,0.2581216087189401,21.61,0.04327692205989293,0.0027560863573724724,0.6716417910447734,False
2024-02-01,ZIM,Medium,generic,0,F,NO-GO,True,0.06118351575880927,0.8836693317011594,0.9322685918163376,3,0.006666666666666643,0.03806228373702427,0.044982698961937746,0.16369278510473229,0.5353121801432958,0.4322270175304589,15.0,0.07468857142857142,-0.12185430463576158,0.24281150159744397,False
2024-02-01,FTV,Medium,generic,2,C,NO-GO,True,0.047034016028640664,3.3424754162058754,2.76970673496958,3,0.006779281267185834,0.0467247876428669,0.05382082938763326,0.08855347445867762,0.0831240554920266,0.09563209250539713,58.9148,0.020281709471013334,0.044721162891853884,0.9701046337817641,False
2024-02-01,PSX,Medium,generic,2,C,NO-GO,True,0.04567183434574373,1.5836065573770537,2.5622397081151784,2,0.00706811724759206,0.03752965705658206,0.044863038320511965,0.11513793369909595,0.09908606245239901,0.11140376819094805,144.31,0.02113505647564271,0.0015137961879859551,0.5000000000000022,False
2024-02-01,BFH,Small,generic,0,F,NO-GO,True,0.06071088485544226,1.008353328001419,0.9949005293577736,0,0.011993382961124762,0.0011040574109855439,0.013110681755451324,0.1160000000000001,0.10009099181073716,0.15369934474203195,36.27,0.04432234432234432,-0.010216591744993871,0.6040268456375828,False
2024-02-01,SYK,Medium,generic,2,C,NO-GO,True,0.05769445537600488,1.4633442032439734,3.131913958108377,3,0.0002682723262190741,0.0667090620031797,0.06699523052464226,0.08999935018519738,0.15099324115689433,0.11723210973305387,335.48,0.018536318963020982,0.014870220818309174,0.8331242158092862,False
2024-02-01,VKTX,Medium,generic,0,F,NO-GO,True,0.06138588000069587,0.9953387928851042,1.4821371668342602,1,0.006628003314001663,0.00961940610623172,0.016311166875784214,0.11398246423627129,0.2592592592592592,0.321335128685124,24.14,0.06659042490235527,-0.014403292181070016,0.7200151582138569,False
2024-02-01,ASH,Medium,generic,3,B,CAUTION,True,0.13110982408205102,2.643544649580033,4.734389189794586,1,0.033219397564622936,0.15909372291692472,0.19759811811316094,0.14688227367389453,0.09934241427900432,0.1447926729355948,93.62,0.026142612994781326,-0.02346738343843699,0.4470158343483537,False
2024-02-01,MOD,Medium,generic,2,C,NO-GO,True,0.04585435755412594,2.9505690153520514,3.0163284234873164,3,0.013171225937183334,0.04665959703075288,0.0604453870625662,0.11995461176852011,0.2254345512593118,0.18570359641114012,69.09,0.0450320492938817,0.01800000000000007,0.9327591633523136,False
2024-02-01,OCUL,Small,generic,0,F,NO-GO,True,0.057340211527160526,0.7895460797799166,0.8908161143250022,0,0.01851851851851849,-0.04892367906066536,-0.03131115459882586,0.056521739130434935,0.32605729877216927,0.27201821655717545,4.86,0.06945179306290418,0.060606060606060566,0.7321428571428568,False
2024-02-01,ZJYL,Small,3DGapFade,0,F,NO-GO,True,0.35111789779436614,2.101573829464336,1.1974702170827234,3,0.09990539262062442,0.44406798185693214,0.5883381605552217,1.9459308807134892,1.5939923431824876,1.7417036100636551,13.2125,0.19236112988241655,-0.1760192671598142,0.22963409125131784,False
2024-02-01,PBF,Medium,generic,0,F,NO-GO,True,0.06462247610304059,0.9126709595018886,0.9356864523118439,0,0.00673134032864786,0.032713146595788216,0.039664690247393275,0.23345543345543332,0.13838178949740818,0.14701607775456438,50.51,0.03188788641570269,-0.012192723697148565,0.624338624338624,False
2024-02-01,ARVN,Small,generic,0,F,NO-GO,True,0.07150364622548919,1.8594357926897864,1.6248902283769389,1,0.047228915662650625,0.0495700556398584,0.0991401112797168,0.07041526953830272,0.1713237369460909,0.21425269330025085,41.5,0.050475215146299476,0.050391164289001325,0.7214285714285712,False
2024-02-01,EAT,Medium,generic,2,C,NO-GO,True,0.0558329886463479,2.5752508361204023,3.594850162026322,3,0.01261977097452674,0.05186823992133725,0.06514257620452307,0.035575992255566284,0.0418797175553932,0.07519046374655768,42.79,0.03493806964243982,0.06231248557581359,0.9712230215827344,False
2024-02-01,TME,Small,generic,0,F,NO-GO,True,0.04229253121522876,1.4640778052776522,1.376287880459243,1,0.0031914893617020594,0.03410341034103416,0.03740374037403739,0.03982300884955766,0.07428571428571433,0.07842687347987704,9.4,0.04359726443768994,-0.01802757158006362,0.3947368421052633,False
2024-02-01,CDLX,Small,generic,0,F,NO-GO,True,0.09841785454506613,1.8494055482166447,1.6728570451926814,0,0.027486910994764396,0.06258692628650894,0.09179415855354649,0.06406685236768803,-0.10011778563015318,-0.018638167782045217,7.64,0.09483732236350037,-0.026751592356687896,0.19685039370078683,False
2024-02-01,SMCI,Medium,generic,2,C,NO-GO,True,0.1286368118678396,1.0826119339423474,1.506623430340799,3,0.0196182096259512,0.06847297597191676,0.08943450279419775,0.5468485308721304,0.6437816195412643,0.6210271657719963,52.961,0.0744241719648151,0.08055555555555559,0.9203642704902149,False
2024-02-01,NS,Small,generic,0,F,NO-GO,True,0.04170437165840393,0.34943406873650323,1.1515644493781851,0,0.00454545454545461,0.0031919744642042993,0.007751937984496202,0.18598382749326142,0.21951219512195128,0.15741958564378836,22.0,0.029918506493506514,0.015837104072398092,0.8237264234091283,False
2024-02-01,BMEA,Small,generic,0,F,NO-GO,True,0.08262565477572756,1.49329008420167,1.105779339770992,1,0.00829646017699127,0.0022172949002216822,0.010532150776053286,0.07363420427553435,0.292351679771265,0.23575768760209692,18.08,0.06479574905183315,0.06966538672517825,0.7052229510919202,False
2024-02-01,CLS,Medium,generic,2,C,NO-GO,True,0.07337800897823923,1.6234788833214027,2.0786359970105335,6,0.00989522700814911,0.055606758832565356,0.0660522273425501,0.16395663956639567,0.16831009860591634,0.19145040709044747,34.36,0.043561865957092966,0.04092219020172895,0.8797814207650244,False
2024-02-01,FATE,Small,generic,2,C,NO-GO,True,0.18952112949850455,2.2828673696430295,2.0960339292732484,1,0.012987012987012998,0.076923076923077,0.090909090909091,0.34792122538293213,0.9555555555555556,0.7416874010404887,6.16,0.08390422077922079,0.08333333333333326,0.8520710059171597,False
2024-02-01,MORF,Small,generic,0,F,NO-GO,True,0.05681360408447829,1.6221662468513853,1.2285238923782305,1,0.002840012622278317,-0.012464942349641697,-0.009660330320972335,0.09313556398758203,0.07752465147908878,0.1552033362009886,31.69,0.04474146869224182,0.09125235997482689,0.9648609077598835,False
2024-02-01,RNA,Small,generic,0,F,NO-GO,True,0.06871057102114324,1.2465386293417389,0.628735485116801,1,0.006541291905151273,-0.030134813639968203,-0.023790642347343294,0.07092819614711038,0.3961187214611873,0.3455677679858292,12.23,0.06559455671066462,-0.013809910641754665,0.6500000000000011,False
2024-02-01,SLRN,Small,generic,0,F,NO-GO,True,0.056765910693319946,0.5257082458311902,0.6952564621261094,3,0.005249343832021002,0.016000000000000014,0.021333333333333353,0.045267489711934165,0.045267489711934165,0.049514496246814914,7.62,0.06740063742032244,0.06266318537859013,0.8181818181818197,False
2024-02-01,VRT,Medium,generic,1,F,NO-GO,True,0.04053268077889189,1.2031055833112931,1.4442188681354675,0,0.02023788389845554,0.026047358834244076,0.046812386156648456,0.15453986472637835,0.17845188284518831,0.1717011194914654,56.33,0.03500025360756767,0.03462676178875939,0.9328123030379426,False
2024-02-01,HP,Medium,generic,3,B,CAUTION,True,0.0890168595961358,1.830415470422471,2.2957804962129145,0,0.010928961748634,0.11031439602868175,0.12244897959183687,0.1967895362663495,0.08284023668639048,0.11659640559130244,40.26,0.033432155276417595,-0.03439803439803454,0.16042780748662971,False
2024-02-01,ALPN,Small,generic,0,F,NO-GO,True,0.1315474187387465,1.1754501147750755,1.333001911446953,1,0.008643367155204827,0.019540229885057395,0.028352490421455878,0.33249874812218333,0.4064482029598307,0.43218514531754587,26.61,0.056012508723895446,0.042473919523099875,0.7628743749677815,False
2024-02-01,TSVT,Small,generic,3,B,CAUTION,True,0.351158549010366,4.684491978609627,7.805064596847096,3,0.03112840466926073,0.472779369627507,0.5186246418338107,0.27070457354758953,0.4855491329479768,0.6058987096572622,5.14,0.0909533073929961,-0.02075471698113197,0.6772381896266939,False
2024-02-01,EWTX,Small,generic,0,F,NO-GO,True,0.12903979168345714,1.0935751813602381,0.3646604787546471,1,0.006730229949523331,0.016533637400228004,0.023375142531356908,0.6048604860486048,1.2598225602027882,0.8335698566463047,17.83,0.0776985017226184,0.06852367688022287,0.8030769230769229,False
2024-02-01,CRBU,Small,generic,0,F,NO-GO,True,0.07429904078466334,1.4846797712381163,0.9582070013940555,5,0.01305057096247962,0.023372287145242015,0.03672787979966607,0.028523489932885893,0.009884678747940627,0.07897840283033807,6.13,0.061531111628990894,0.07729468599033823,0.9784172661870508,False
2024-02-01,MSCI,Medium,generic,1,F,NO-GO,True,0.050232139626262794,0.9833249428119715,1.5597235932872655,0,0.0005345628278374428,0.08652327797440776,0.08710409293039297,0.09504993963341024,0.12340952595428441,0.10303588229419387,598.62,0.02702000315010237,0.00894914348682656,1.0,False
2024-02-01,CGNT,Small,generic,0,F,NO-GO,True,0.06656269971987092,0.8427348103846689,1.0411040533955567,12,0.009887005649717555,0.041176470588235335,0.0514705882352942,0.09937888198757758,0.0646616541353383,0.20028481334553963,7.08,0.05195621468926555,-0.002797202797202862,0.42857142857142855,False
2024-02-01,PARA,Medium,generic,2,C,NO-GO,True,0.05188387925719346,1.746175412260755,4.423678133956201,1,0.02124742974640168,0.06109090909090908,0.08363636363636366,0.03328611898017002,-0.05931656995486782,0.0012902163171187408,14.59,0.04435425438167042,-0.014765100671140983,0.44347826086956404,False
2024-02-01,KOLD,Medium,generic,0,F,NO-GO,True,0.040740945096845546,0.7505690263469621,0.333700020388084,0,0.023800599700149985,-0.05373293137081045,-0.031211207660932754,0.36087732721244575,0.07689202825428865,0.17665997040708992,53.36,0.0833949989291069,0.0525352370492403,0.8992222587358965,False
2024-02-01,MINM,Small,3DGapFade,2,F,NO-GO,True,0.494397357657837,4.444653389178562,10.89360637732057,2,0.6365853658536587,0.9069767441860465,2.12093023255814,-0.00966183574879228,0.4137931034482758,0.6009696409298428,4.1,0.1426707317073171,-0.25037257824143067,0.07876712328767138,False
2024-02-01,KURA,Medium,generic,0,F,NO-GO,True,0.10722414738754199,0.9450375483668769,0.7643072568036057,0,0.010923535253227352,0.08279569892473113,0.09462365591397838,0.3346587143803844,0.6307692307692309,0.5075753039104137,20.14,0.08826748474960988,0.03241650294695482,0.8473282442748096,False
2024-02-01,SPHR,Small,generic,0,F,NO-GO,True,0.040683948852884844,1.289767263581893,1.3362099544087251,1,0.017524024872809425,0.006543385490754026,0.024182076813655803,0.09400123685837967,0.05047505938242289,0.06066601911477263,35.38,0.03002281353468463,0.00916666666666662,0.4652777777777774,False
2024-02-01,KAMN,Small,generic,0,F,NO-GO,True,0.07156544216680756,0.06527756018591048,1.3349013845287736,0,0.000665926748057739,-0.00022192632046172026,0.0004438526409231252,0.9510610653962753,0.9318181818181817,0.7018238413998398,45.05,0.04250610432852388,0.0028837622005324437,0.6153846153846175,False
2024-02-01,MGNX,Small,generic,0,F,NO-GO,True,0.10118179281974866,1.2473589084336725,1.895078049382578,5,0.006993006993006968,0.048387096774193554,0.05571847507331377,0.31797235023041487,0.6474654377880186,0.45061321376763835,14.3,0.058865634365634356,0.06041666666666661,0.9230769230769232,False
2024-02-01,RUM,Small,generic,0,F,NO-GO,True,0.18283157113086615,1.4895589598693215,1.0410619691480334,1,0.04671532846715333,0.05546995377503843,0.1047765793528505,0.6997518610421835,0.3951120162932789,0.44180172595243117,6.85,0.11809697601668405,-0.03486750348675035,0.41880341880341904,False
2024-02-01,KYMR,Small,generic,0,F,NO-GO,True,0.05041053381205225,1.142591912120215,0.5494773884381288,0,0.01525320317266626,0.005830009205277622,0.021172138692850496,0.1260735142562694,0.2961644918940293,0.2941483019732012,32.78,0.05633552688921819,-0.018028846153846197,0.3992248062015511,False
2024-02-01,NUE,Medium,generic,2,C,NO-GO,True,0.048546315439855076,1.0314163389073363,1.7641376172402963,0,0.005403092066548927,0.058254076086956645,0.06397192028985514,0.1070117256899206,0.07295373665480431,0.10081726539395158,186.93,0.022821262351835295,-0.012344365222943457,0.08798283261802509,False
2024-02-01,WSC,Medium,generic,2,C,NO-GO,True,0.045858678685329786,1.0206192676367174,2.368722527152976,0,0.011839323467230493,0.037508225488045485,0.049791620969510765,0.09770248317475037,0.052046263345195645,0.11020875680090882,47.3,0.03065750528541227,0.016088591725867178,0.6422764227642286,False
2024-02-01,CVI,Small,generic,0,F,NO-GO,True,0.04595240157836894,1.2328169321405213,1.5029971460820062,0,0.007115327601541714,0.03657037492317141,0.043945912722802696,0.11873963515754556,0.06909667194928672,0.07960874185412313,33.73,0.027174621998221186,-0.005004415660877295,0.5493827160493815,False
2024-02-01,GFI,Medium,generic,0,F,NO-GO,True,0.06026493491127629,0.7628978335468882,1.1791370840510824,9,0.006081081081081071,0.0277777777777778,0.03402777777777779,0.19644300727566708,-0.07499999999999996,0.045419227237409106,14.8,0.03276978764478763,0.061786433848220274,0.910891089108911,False
2024-02-01,LCID,Medium,generic,1,F,NO-GO,True,0.079868687389953,1.2405325006856691,1.2343909012333687,0,0.041420118343195436,0.002967359050444935,0.044510385756676554,-0.008797653958944406,-0.2854122621564482,-0.1362788439424528,33.8,0.10016694843617924,-0.028409090909090908,0.48837209302325646,False
2024-02-02,EW,Medium,generic,0,F,NO-GO,True,0.04013568395151755,0.9342710646611952,1.4047409910524296,2,0.016389277093126747,0.0650879566982407,0.08254397834912035,0.04751131221719448,0.04514672686230237,0.07877186394125188,78.71,0.02447764851080822,0.07612500000000004,0.9437453737971879,False
2024-02-02,VRT,Medium,generic,2,C,NO-GO,True,0.0771624609082069,1.1512276361525533,1.8992627889114788,1,0.01025899764547594,0.04941757853865168,0.06018355100600078,0.18872451019592157,0.20804550995530277,0.2285428564344572,59.46,0.034767430685695086,0.023306142833361056,0.639269406392694,False
2024-02-02,MOR,Small,generic,0,F,NO-GO,True,0.08679962587758291,0.8160654183087314,0.757109504386516,1,0.015210777922642235,0.056473829201101944,0.07254361799816338,0.33314020857473925,0.21875000000000014,0.31726585756812464,11.505,0.07987148444775567,-0.052226027397260226,0.12048192771084293,False
2024-02-02,KT,Small,generic,0,F,NO-GO,True,0.060362468160473,0.9808917197452188,1.8856223676380697,2,0.022222222222222258,0.06407322654462241,0.08771929824561407,0.08644859813084108,0.013071895424836581,0.06199945187125044,13.95,0.01607782898105477,-0.00210378681626924,0.10741138560687802,False
2024-02-02,STLA,Medium,generic,1,F,NO-GO,True,0.045260508639956225,1.0748139443791571,1.4586536628800462,6,0.010945709281961471,0.044352994970278864,0.05578417924096931,0.0035149384885763747,-0.021422450728363324,0.030899916047554817,22.84,0.01996028271203405,-0.00043308791684718766,0.861538461538456,False
2024-02-02,VERA,Medium,generic,3,B,CAUTION,True,0.27630221407340355,1.0272565107276659,0.6685318857292748,6,0.022368421052631617,0.10113010721529998,0.1257606490872212,1.01805629314923,1.375,1.1836821478237887,38.0,0.0873558270676692,0.0077220077220076485,0.7025316455696207,False
2024-02-02,FLEX,Medium,generic,2,C,NO-GO,True,0.05447431419969773,2.3718700053276525,3.324750989600966,1,0.0075878594249201795,0.04203079483978352,0.04993757802746564,0.060567556120288,-0.16282179872952193,-0.028583842835417983,25.04,0.026771451392058394,-0.005548949663099507,0.6875000000000013,False
2024-02-02,ALGM,Medium,generic,2,C,NO-GO,True,0.06122133379027469,2.8041020006409387,3.81956179102944,1,0.009608785175017197,0.09713855421686754,0.10768072289156638,0.08367422833767199,-0.054510058403633994,0.034474189620467825,29.14,0.042833611138346876,-0.02583276682528897,0.1923076923076918,False
2024-02-02,GCT,Medium,generic,1,F,NO-GO,True,0.07591777223085187,1.0231147058909151,0.6841107256318358,1,0.008103727714748757,0.07351022183558074,0.08220965637233583,0.20743639921722104,0.4939467312348669,0.4508344649607017,24.68,0.09940408659411903,0.004622186495176929,0.6215066321848685,False
2024-02-02,FTV,Medium,generic,3,B,CAUTION,True,0.07941088169009147,2.3734814516003895,2.3552890877735417,4,0.0015814920247616301,0.1008022397339605,0.1025431496969395,0.1462215464523934,0.12968638053273202,0.14784388887437858,61.9668,0.02228831752302383,0.00801420450883591,0.7822230981474153,False
2024-02-02,OSCR,Small,generic,0,F,NO-GO,True,0.07934583125444687,1.039400282535395,0.8174257713073216,1,0.00225733634311521,0.037470725995316055,0.0398126463700234,0.19086021505376335,0.6591760299625468,0.3964191148657166,13.29,0.05212243362356231,0.024024024024024045,0.7811177586458505,False
2024-02-02,DWAC,Medium,generic,0,F,NO-GO,True,0.09343154426691765,0.3396661122861341,0.35513829484589404,3,0.001989060169070072,0.06402116402116408,0.06613756613756615,1.3770685579196213,1.2557487380818846,0.8152440785673017,40.22,0.1917816296085814,0.007444168734491422,0.6174334140435842,False
2024-02-02,DYN,Medium,generic,0,F,NO-GO,True,0.10680613249304535,0.9703997558742755,0.7405877654516296,3,0.0013599274705349564,0.041548630783758214,0.04296506137865912,0.34430225472272996,0.7494052339413164,0.5351853913818059,22.06,0.07427470534904802,-0.04753282028067002,0.35261707988980723,False
2024-02-02,MINM,Small,3DGapFade,2,F,NO-GO,True,0.5714503673066611,3.5673770005410406,4.839856538069919,3,0.415506958250497,0.9803149606299213,1.8031496062992125,0.23587223587223585,0.8357664233576642,0.9006866655683241,5.03,0.1627293382561772,-0.057584269662921364,0.5163398692810457,False
2024-02-02,PSX,Medium,generic,2,C,NO-GO,True,0.04325269871797916,1.8753433340376087,1.5230897871864693,3,0.002473376846444419,0.0220490134119796,0.024576925777684153,0.11720908811789998,0.08781763826606875,0.1159379398965256,145.55,0.02322716788536095,-0.0030155575354670534,0.4010695187165766,False
2024-02-02,BBVA,Small,generic,0,F,NO-GO,True,0.04200570919706416,0.8635599819664708,1.7009642203835054,1,0.01263157894736834,0.018220793140407282,0.03108252947481234,0.04740904079382577,0.04625550660792951,0.045035531208061044,9.5,0.01834511278195486,0.003118503118503237,0.5000000000000111,False
2024-02-02,LQDA,Small,generic,0,F,NO-GO,True,0.06796558982026231,1.3203273080301412,0.6057343896230506,5,0.011764705882352951,0.07850911974623317,0.09119746233148299,0.08799999999999997,0.7247939124920736,0.33907033073067944,13.6,0.05680409663865547,-0.01308139534883719,0.6974789915966395,False
2024-02-02,MRK,Medium,generic,1,F,NO-GO,True,0.04077828617460517,1.9812239974016777,1.44910345645398,1,0.00261117265390092,0.03879664639158309,0.041509123787604775,0.06712826142024815,0.18677810123016247,0.13833294302030233,126.38,0.014617367124092884,-0.002367611080419834,0.21034482758620138,False
2024-02-02,SMCI,Medium,generic,4,A,GO,True,0.18573942994641623,1.2343072289671173,1.5899765058072017,4,0.015458440445586993,0.1374934206678754,0.1550772949685168,0.6996300719466371,0.8468696587959739,0.754302626372926,58.35,0.07165883217040031,-0.021754539931141587,0.356829268292683,False
2024-02-02,NVDL,Medium,generic,1,F,NO-GO,True,0.053245292320802246,1.0677456316241742,0.7964380074230454,1,0.029734875551478194,0.003933964927545662,0.033785816436568306,0.25421798207574436,0.29799481800175925,0.28102552436728256,21.6917,0.04598203789599576,0.06984021811637345,0.8523129014589448,False
2024-02-02,NVDX,Small,generic,0,F,NO-GO,True,0.059797996062599036,0.8871845082680611,0.9919670333557356,1,0.0314825414997138,0.0053711874160751166,0.03702282754651825,0.30665669409124896,0.5748197115384615,0.4323507387223901,5.241,0.050110393327336675,0.06529781724010371,0.8588957055214724,False
2024-02-02,NRBO,Small,generic,4,A,GO,True,0.47203858695578704,5.330371874603376,19.848758957923426,1,0.01645338208409504,0.6279761904761905,0.6547619047619047,0.6987577639751551,0.7536547832777634,0.5114447035053911,5.47,0.0720201096892139,-0.07733812949640283,0.3064516129032259,False
2024-02-02,PBF,Medium,generic,1,F,NO-GO,True,0.04643133308053905,2.071703165493537,1.2468041248265083,0,0.00119450527573168,-0.020666796646519835,-0.019496977968414896,0.20369039060627847,0.07145904436860055,0.1379597828746454,50.23,0.03632462102898098,-0.019486975541857167,0.2517006802721121,False
2024-02-02,BSX,Medium,generic,1,F,NO-GO,True,0.04557187271907282,1.4757862510436968,1.4572415772308773,6,0.002776920703486684,0.05535656138065763,0.05828720286551609,0.08740144271095443,0.16123253314224278,0.12427369699072052,64.82,0.015837263631154407,-0.009692307692307622,0.2960893854748623,False
2024-02-02,ARQT,Small,generic,1,F,NO-GO,True,0.23162034494512834,2.729735889189942,1.7428224727592503,1,0.003012048192771154,0.13117546848381595,0.13458262350936967,0.7945945945945945,1.59375,1.0671834625322996,6.64,0.08496342512908779,-0.08858858858858856,0.19191919191919227,False
2024-02-02,CTVA,Medium,generic,3,B,CAUTION,True,0.14251842703967557,3.2479388906312403,3.0563380620617466,1,0.0044395116537179966,0.17957669648701732,0.1848134409775256,0.1744514447099718,0.1295445048056833,0.16677602044340067,54.06,0.030754584852809064,-0.023204419889502725,0.09316770186335319,False
2024-02-02,ETN,Medium,generic,2,C,NO-GO,True,0.06081877076248466,1.7960392129244092,2.301924828378622,1,0.0058963601315341965,0.05713829064610214,0.06337155871658602,0.08688686221345825,0.11093848414864575,0.11527125325851263,264.57,0.019550564527886234,0.01491752151204309,0.7424451603006639,False
2024-02-02,SYY,Medium,generic,1,F,NO-GO,True,0.052322268711716295,1.3884987171845429,1.2427733995259713,4,0.001699854298203018,0.019054689433308666,0.02078693392724582,0.09158383035122593,0.1236016371077763,0.10775157097357324,82.36,0.016732723929785618,-0.012363636363636316,0.020833333333334154,False
