date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position
2023-05-01,HP,Medium,GapFade_weakstock,3,F,NO-GO,-0.08574579542321495,4,-0.15429737311910238,-0.022316043425814083,1.1053634631091724,1.2595339206328993,-0.24050082053854366,-0.12984150309646286,-0.04244874386370216,-0.10932044050496913,-0.029558091893473956,-0.39100091827364564,33.16,0.0395592796829226,0.01850709438618141,0.021342406433653104,0.7340425531914907
2023-05-01,VXX,ETF,GapFade_weakstock,4,C,NO-GO,-0.09099639855942375,3,-0.3335680337968668,-0.008320126782884251,0.8917962873445323,2.012511692056494,-0.402831110511734,-0.1704317874061641,-0.08151382823871905,-0.12076172782164428,-0.32344531808434596,-0.6018090029448885,151.44,0.04176118783488038,-0.00812358503129577,0.024202420242024274,0.6984126984127016
2023-05-02,CROX,Medium,GapFade_strongstock,3,F,NO-GO,-0.1091310751104566,3,-0.2005022468939994,-0.002562407009423064,0.8509332282204126,0.9057733678628935,0.2280899435289771,-0.04315529388688691,-0.02686615186615178,-0.055360349808698285,0.020153469938443382,-0.2005022468939994,120.98,0.058865869210967564,-0.004226402585563977,0.03141630901287551,0.8642266824084999
2023-05-02,W,Medium,GapFade_weakstock,3,F,NO-GO,-0.1119977985690699,2,-0.15839053600116837,-0.04741245739076556,1.2073432340269565,2.0627378487409818,-0.24686651426624326,-0.10850443123300987,-0.1154057017543858,-0.09633155978717439,0.029017857142857262,-0.5773411918795022,32.27,0.06160011510027001,0.029277813923227137,0.07217892239918668,0.616497829232995
2023-05-03,GFAI,Medium,GapFade_strongstock,6,A,GO,-0.27119700748129677,3,-0.6831969734335325,-0.6000855431993156,0.5828532374585478,0.20408462313543355,0.1529609867689096,0.03117336767637553,-0.24580645161290327,-0.6243573264781491,1.2966601178781925,-0.6831969734335325,11.69,0.3808584871074179,0.08877005347593583,0.10412147505422983,0.4247787610619465
2023-05-03,IEP,Medium,GapFade_weakstock,5,B,CAUTION,-0.22235067437379574,6,-0.2374849093426992,-0.024281466798810627,7.209654596908788,13.882195364855551,-0.22711567747782346,-0.2214100657248738,-0.205355384918291,-0.22637531148169449,-0.20660507175152346,-0.26831036983321244,40.36,0.03902307801217612,-0.17293042153377353,0.033312182741116775,0.13157894736842113
2023-05-04,SOXL,Large,GapFade_strongstock,6,A,GO,-0.05593451568894954,2,-0.24536532170119957,-0.024566473988439298,0.9196243187126906,1.0861521519258424,0.00027102719306171415,-0.10267382452864435,-0.05593451568894954,-0.11678366305041481,-0.14778325123152702,-0.3785361472833408,13.84,0.06363336085879437,0.007407407407407381,0.028744326777609606,0.4871794871794863
2023-05-04,IEP,Medium,GapFade_weakstock,5,B,CAUTION,-0.3724470134874759,7,-0.38466014611723764,-0.058949953945348535,3.6617982536644216,7.659421782187922,-0.3751969295063107,-0.36647182968459746,-0.354026180087267,-0.3774847094801223,-0.3565784274990122,-0.40953589557650466,32.57,0.06690995219088555,-0.01827079934747141,0.063626723223754,0.35225738272764623
2023-05-04,FTI,Medium,GapFade_strongstock,3,F,NO-GO,-0.04754829123328384,3,-0.1361185983827493,-0.0007800312012480333,0.9570747217806038,2.3050035207943145,0.12622604463615078,-0.06482062355018008,-0.05457227138643069,-0.05387453874538748,-0.016116653875671457,-0.20024953212726143,12.82,0.04380710942723422,0.039032006245121,0.04228660924040728,0.9152542372881374
2023-05-04,GTLS,Medium,GapFade_weakstock,3,F,NO-GO,-0.10784910252509883,3,-0.15098436595251882,-0.023358908780903624,1.251518766845096,1.1525947915592911,-0.2422223621925162,-0.06674707652355735,-0.08516612072999534,-0.08115306282312391,0.017964071856287366,-0.5164581486901498,117.3,0.0421591767141639,0.03657472067039104,0.06254473872584104,0.997146932952925
2023-05-04,FHN,Medium,GapFade_weakstock,3,F,NO-GO,-0.14196123147092352,4,-0.20747761979989457,-0.37275747508305657,2.8028914037638812,3.5162696145948558,-0.33241216562388415,-0.19064264587254628,-0.1409817351598173,-0.18295331161780676,-0.03401797175866492,-0.3960674157303371,15.05,0.045041290934978634,0.06567796610169502,0.11902113459399336,0.8492063492063496
2023-05-04,ANET,Medium,GapFade_strongstock,3,F,NO-GO,-0.08657353244787015,2,-0.22579328044797017,-0.005349205153318614,0.6919865802750554,1.6447371434283644,0.01916471953198108,-0.14316663611081712,-0.17126623376623382,-0.19455064020875054,-0.20071058653498744,-0.22579328044797017,33.1825,0.042026240165319514,0.025147704893197946,0.0277946537059538,0.7134502923976608
2023-05-04,DPST,Medium,GapFade_weakstock,5,B,CAUTION,-0.2898975109809663,3,-0.47282608695652173,-0.13814432989690728,1.086575866279235,2.095227543527441,-0.7938670123467284,-0.5656923848413209,-0.2325949367088608,-0.33379120879120877,-0.3626806833114323,-0.876209193700707,48.5,0.15560088365243008,-0.03588516746411483,0.16473988439306345,0.6000631645436361
2023-05-04,LNC,Medium,GapFade_weakstock,3,F,NO-GO,-0.05576036866359451,3,-0.10582587824569063,-0.020985846754514384,1.4977828871735932,1.4788432812568795,-0.44420106955352995,-0.13519490824371547,-0.05488929889298899,-0.011577424023154944,-0.012530120481927786,-0.6246627185116933,20.49,0.04457540263543194,-0.03539381854436677,0.03282626100880715,0.42560553633218123
2023-05-04,WAL,Medium,GapFade_weakstock,5,B,CAUTION,-0.21544176174051466,4,-0.28764153216092503,-0.12140683124788637,1.1648163074283027,2.0297809521351016,-0.5340331503030675,-0.31996412391049384,-0.18852908891328204,-0.08024883359253494,-0.07333124412409903,-0.6596063082767354,29.57,0.1114865452437316,-0.2994611239414935,0.6035242290748899,0.4450942170240416
2023-05-04,ZION,Medium,GapFade_weakstock,4,C,NO-GO,-0.18897637795275593,3,-0.3160277693932992,-0.03839364518976174,1.3374844816883913,1.6323564241419064,-0.5261154116009709,-0.33526554176151696,-0.15510812826249068,-0.2725521669341894,-0.24767596281540508,-0.6207531380753138,22.66,0.09750094565628548,-0.0853602569986232,0.09145673603504918,0.413366336633663
2023-05-04,NYCB,Medium,GapFade_strongstock,3,F,NO-GO,-0.08590102707749771,2,-0.10756608933454864,-0.030643513789581276,1.2753424657534256,1.0853427452307303,0.05927160199952405,0.12201159832214009,-0.08590102707749771,0.09020044543429842,0.11757990867579908,-0.11161524500907444,29.37,0.05326134539617684,0.001053740779768217,0.05088495575221235,0.7931034482758622
2023-05-04,CMA,Medium,GapFade_weakstock,4,C,NO-GO,-0.18056195301704292,3,-0.2688039457459926,-0.042017987633501896,1.1678690598883648,1.3799288615102907,-0.4728006318094733,-0.28009809118757506,-0.16282352941176476,-0.20008992805755393,-0.2008086253369273,-0.591128476212365,35.58,0.07869509355175461,-0.08434795364529851,0.09894366197183108,0.42770167427701705
