ticker,date,setup,grade,cap,atr_pct,total_drop,drop_1030,drop_1100,frac_done_1100,rule,exit_min,capture,bounce_at_exit
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,stale_45,630,0.26897844423617623,0.14077669902912637
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,stale_75,651,0.29615745079662625,0.1231796116504853
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,flush_4atr,690,0.4917994376757263,0.007515337423313007
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,flush_abs35,706,0.7750702905342081,0.0
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,volclimax,691,0.44988753514526714,0.047807453416149004
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,hybrid,690,0.4917994376757263,0.007515337423313007
CODX,2020-02-28,3DGapFade,A,Micro,0.0561,0.4923857868020305,0.239501615136133,0.239501615136133,0.4864104967197752,half_flush,959,0.6428116213683224,
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,eod,946,0.6553341148886284,0.556466876971609
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,time_1200,723,0.7381789761625634,0.10865290068829903
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,time_1300,780,0.8690894880812818,0.21135646687697163
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,vwap_reclaim,600,0.13520515826494717,0.35353171774768355
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,mom30_flip,689,0.3884329816334505,0.12259444048467572
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,bounce_05atr,637,0.3642047674872998,0.14468995010691366
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,bounce_10atr,773,0.8182883939038688,0.2933753943217665
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,retrace_15,637,0.3642047674872998,0.14468995010691366
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,retrace_25,637,0.3642047674872998,0.14468995010691366
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,retrace_35,801,0.6033645955451348,0.6403722397476341
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,stale_45,641,0.3602969910121141,0.14825374198146823
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,stale_75,684,0.28487690504103164,0.2170349251603707
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,flush_4atr,946,0.6553341148886284,0.556466876971609
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,flush_abs35,699,0.5670574443141853,0.02704042715484367
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,volclimax,946,0.6553341148886284,0.556466876971609
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,hybrid,794,0.7010590074247753,0.48264353312302855
AHPI,2020-02-28,2DGapFade,C,Micro,0.223961611,0.6175193050193051,0.32287644787644787,0.32287644787644787,0.5228604923798358,half_flush,946,0.6553341148886284,
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,eod,959,0.8365664403491755,0.20288982540638179
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,time_1200,728,0.737643064985451,0.1415137376879212
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,time_1300,780,0.8346265761396702,0.20529801324503305
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,vwap_reclaim,600,0.02497575169738087,0.15492293173954086
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,mom30_flip,675,0.11300193986420926,0.14425901639344274
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,bounce_05atr,640,0.10814742967992226,0.10097514941805597
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,bounce_10atr,640,0.10814742967992226,0.10097514941805597
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,retrace_15,640,0.10814742967992226,0.10097514941805597
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,retrace_25,640,0.10814742967992226,0.10097514941805597
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,retrace_35,640,0.10814742967992226,0.10097514941805597
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,stale_45,630,0.020368574199805756,0.15791129285938976
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,stale_75,826,0.7628564500484966,0.2943949428055388
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,flush_4atr,690,0.4461639185257031,0.002507153075822499
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,flush_abs35,712,0.7308438409311347,0.0072727272727273196
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,volclimax,690,0.4461639185257031,0.002507153075822499
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,hybrid,690,0.4461639185257031,0.002507153075822499
APT,2020-02-28,3DGapFade,B,Micro,0.0501,0.5538544184797206,0.1461187214611872,0.18076819769003483,0.3263821532492724,half_flush,959,0.6413651794374393,
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,eod,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,time_1200,720,0.38411512384115126,0.39047284849548203
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,time_1300,780,0.36927079009270786,0.3998842003684535
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,vwap_reclaim,623,0.6387159263871592,0.22905518027897198
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,mom30_flip,629,0.6968313269683133,0.1922098429686816
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,bounce_05atr,610,0.7784696277846962,0.1404509167470831
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,bounce_10atr,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,retrace_15,597,0.6954476269544763,0.0793650793650793
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,retrace_25,620,0.7098381070983809,0.1839635055706641
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,retrace_35,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,stale_45,652,0.39048014390480157,0.3864374067900693
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,stale_75,682,0.41028642590286435,0.373880164926748
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,flush_4atr,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,flush_abs35,601,0.9077072090770719,0.0
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,volclimax,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,hybrid,959,0.3788570637885708,0.39380647425212745
NKLA,2020-06-09,2DGapFade,A,Medium,0.268358836,0.38800601309996785,0.38800601309996785,0.38800601309996785,1.0,half_flush,959,0.3788570637885708,
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,eod,959,0.8802658959537569,0.03439721022915987
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,time_1200,720,0.6312138728323702,0.08222294442638933
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,time_1300,780,0.6011560693641614,0.09067273318167057
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,vwap_reclaim,959,0.8802658959537569,0.03439721022915987
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,mom30_flip,668,0.527167630057803,0.11147221319467016
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,bounce_05atr,640,0.550658959537572,0.026783449109030633
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,bounce_10atr,643,0.41387283236994205,0.06251887647236476
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,retrace_15,629,0.26358381502890194,0.011927877947295329
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,retrace_25,643,0.41387283236994205,0.06251887647236476
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,retrace_35,643,0.41387283236994205,0.06251887647236476
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,stale_45,698,0.6323699421965318,0.08189795255118626
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,stale_75,728,0.7156069364161848,0.058498537536561646
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,flush_4atr,886,0.9514450867052021,0.000327653997378885
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,flush_abs35,959,0.8802658959537569,0.03439721022915987
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,volclimax,959,0.8802658959537569,0.03439721022915987
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,hybrid,751,0.6855491329479769,0.06694832629184266
LI,2020-11-13,2DGapFade,B,Medium,0.0528,0.22316821465428271,0.07585139318885448,0.20614035087719296,0.9236994219653181,half_flush,959,0.9158554913294795,
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,eod,959,0.16064000680858356,0.1256951956425112
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,time_1200,720,0.3191523314077809,0.10195777926114502
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,time_1300,780,0.5127714124618353,0.07296308274162366
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,vwap_reclaim,600,0.5833466313471422,0.06239435654873904
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,mom30_flip,603,0.5668570942244067,0.06486368509847851
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,bounce_05atr,595,0.5946871775231654,0.06069609575259549
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,bounce_10atr,595,0.5946871775231654,0.06069609575259549
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,retrace_15,595,0.5946871775231654,0.06069609575259549
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,retrace_25,595,0.5946871775231654,0.06069609575259549
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,retrace_35,595,0.5946871775231654,0.06069609575259549
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,stale_45,630,0.6670922031085437,0.04985335374644939
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,stale_75,657,0.37394014829944994,0.09375323601523666
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,flush_4atr,959,0.16064000680858356,0.1256951956425112
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,flush_abs35,959,0.16064000680858356,0.1256951956425112
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,volclimax,959,0.16064000680858356,0.1256951956425112
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,hybrid,752,0.48885626442834546,0.07654440569634269
XPEV,2020-11-24,2DGapFade,B,Medium,0.054,0.13024663987806573,0.13024663987806573,0.13024663987806573,1.0,half_flush,959,0.16064000680858356,
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,eod,959,0.59703947368421,0.05903614457831341
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,time_1200,720,0.4120065789473678,0.08614457831325306
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,time_1300,780,0.7384868421052625,0.03831325301204824
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,vwap_reclaim,600,0.5476973684210525,0.06626506024096379
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,mom30_flip,614,0.5525328947368424,0.06555662650602412
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,bounce_05atr,595,0.5805921052631583,0.06144578313253013
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,bounce_10atr,595,0.5805921052631583,0.06144578313253013
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,retrace_15,595,0.5805921052631583,0.06144578313253013
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,retrace_25,595,0.5805921052631583,0.06144578313253013
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,retrace_35,595,0.5805921052631583,0.06144578313253013
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,stale_45,630,0.5378289473684206,0.06771084337349409
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,stale_75,658,0.3585526315789474,0.09397590361445785
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,flush_4atr,959,0.59703947368421,0.05903614457831341
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,flush_abs35,959,0.59703947368421,0.05903614457831341
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,volclimax,959,0.59703947368421,0.05903614457831341
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,hybrid,750,0.5353618421052626,0.06807228915662655
LI,2020-11-24,3DGapFade,B,Medium,0.0594,0.12778478352248845,0.12778478352248845,0.12778478352248845,1.0,half_flush,959,0.59703947368421,
PLTR,2020-11-27,3DGapFade,A,Medium,0.0452,0.16255210003206155,0.06700865662071176,0.06700865662071176,0.41222879684418146,eod,780,0.6962524654832349,0.05895865237366005
PLTR,2020-11-27,3DGapFade,A,Medium,0.0452,0.16255210003206155,0.06700865662071176,0.06700865662071176,0.41222879684418146,time_1200,720,0.4591913214990143,0.10497320061255744
PLTR,2020-11-27,3DGapFade,A,Medium,0.0452,0.16255210003206155,0.06700865662071176,0.06700865662071176,0.41222879684418146,time_1300,780,0.6962524654832349,0.05895865237366005
