date,session,source,ticker,bucket,cap,setup_type,recommendation,score,score_str,atr_pct,gap_pct,prior_day_rvol,premarket_rvol,pct_change_3,prior_day_range_atr,pct_from_9ema,pct_from_50mav,open,high,low,close,volume,outcome_pct,max_favorable_pct,atr_move,mfe_atr,outcome_filled_date
2026-07-09,morning,priority_report,MP,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.0606087420042644,0.011320754716981159,0.6680090142770023,0,0.011129975476325287,1.0973861497598978,,,,,,,,,,,,
2026-07-09,morning,priority_report,BE,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.14103235344809012,0.04306107200440449,1.0785756003054672,0,-0.10103372309778004,0.9190689624423274,,,,,,,,,,,,
2026-07-09,morning,priority_report,OKLO,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.08297457399504611,0.01247884940778334,0.7234803907999601,0,-0.0765817901234569,0.6999005536983058,,,,,,,,,,,,
2026-07-09,morning,priority_report,SMR,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.09571428571428567,0.013698630136986415,1.3015739123803252,0,-0.0759625390218521,0.6114528707812296,,,,,,,,,,,,
2026-07-09,morning,priority_report,RKLB,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.10097042922673657,0.04619076184763058,1.1216992211624455,0,-0.0632721022666237,0.6246719458206607,,,,,,,,,,,,
2026-07-09,morning,priority_report,DGXX,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.11847874720357944,0.006756756756756612,0.7947969001690676,0,-0.05696202531645579,0.6325528700906343,,,,,,,,,,,,
2026-07-09,morning,priority_report,APP,bounce,Large,GapFade_weakstock,NO-GO,0,0/6,0.06503825595812093,-0.0070473782986708615,0.8609140166403317,0,-0.04650692362860657,0.5990065507663731,,,,,,,,,,,,
2026-07-09,morning,priority_report,OPEN,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.06817953268263828,0.00835073068893529,0.6631762329737255,0,-0.051080550098231786,0.9110036223239262,,,,,,,,,,,,
2026-07-09,morning,priority_report,CRML,bounce,Small,GapFade_weakstock,NO-GO,1,1/6,0.08252951937468818,0.016568047337278177,0.6929300506604283,0,-0.07235421166306695,1.100251889168766,,,,,,,,,,,,
2026-07-09,morning,priority_report,SNDK,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.13339596780684104,0.0276867494991836,1.3809308353327687,0,0.017524348927729937,0.6110791375327169,,,,,,,,,,,,
