date,ticker,trade_grade,cap,intraday_setup,setup,atr_pct,atr_pct_move,avg_daily_vol,breaks_ath,breaks_fifty_two_wk,close_at_lows,close_green_red,day_of_range_pct,gap_pct,hit_green_red,hit_prior_day_hilo,move_together,one_day_before_range_pct,pct_change_120,pct_change_15,pct_change_3,pct_change_30,pct_change_90,pct_from_10mav,pct_from_200mav,pct_from_20mav,pct_from_50mav,atr_distance_from_50mav,percent_of_premarket_vol,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_in_first_5_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_three_day_before,percent_of_vol_two_day_before,premarket_vol,reversal_duration,reversal_open_close_pct,reversal_open_low_pct,reversal_open_post_low_pct,reversal_open_to_day_after_open_pct,spy_open_close_pct,three_day_before_range_pct,time_of_high_price,time_of_low,time_of_reversal,two_day_before_range_pct,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_in_first_5_min,vol_on_breakout_day,vol_one_day_before,vol_three_day_before,vol_two_day_before,upper_band_distance,bollinger_width,closed_outside_upper_band,vol_ratio_5min_to_pm,rvol_score,prior_day_close_vs_high_pct,consecutive_up_days,prior_day_range_atr,time_of_high_bucket,gap_from_pm_high,spy_5day_return,uvxy_close,bp,npl,size,pct_from_9ema
2/2/2021,INO,A,Small,,2DBreakoutIB,0.058,0.1395,1711269.647,FALSE,FALSE,FALSE,TRUE,2.824009533,0.118514151,TRUE,FALSE,FALSE,3.659489974,0.588777219,0.878217822,0.118514151,0.949640288,0.738771769,0.63272321,0.361792405,0.808060142,0.778543279,4.534279862,0.199019483,0.255322367,0.398528417,0.703729734,0.178101924,2.281613103,4.926944947,1.472398147,2.249172212,340575.9996,0 days 01:05:00,-0.204533474,-0.271481286,-0.217185029,-0.223510807,0.00500461,2.539886905,2021-02-02 07:49:00-05:00,2021-02-02 10:38:00-05:00,2021-02-02 09:33:00-05:00,2.263806365,436925.4166,681989.5832,1204271.333,304780.4167,3904455.25,7875638.417,1684113.583,2812154.833,0.206837333,0.74464352,TRUE,0.894896931,2.281613103,0.746938776,2,4.98129473,1,-0.039007092,-0.019698272,33600,,,,0.498627639
2/2/2021,SPCE,A,Medium,,2DBreakoutIB,0.115154529,-1.48364349,1315123.243,FALSE,FALSE,FALSE,TRUE,1.626253613,0.089235917,TRUE,FALSE,FALSE,2.065167766,1.788672061,0.851184834,0.089235917,1.524342956,2.249584027,0.416314199,1.747826005,0.706862402,0.968094039,4.148385876,0.111324091,0.166698179,0.237230466,0.416053022,0.097954964,1.49326697,2.278828065,1.89303706,1.252407666,146404.9,0 days 06:04:00,-0.170848268,-0.192694999,-0.177334016,-0.146953405,0.00500461,2.492508408,2021-02-02 04:04:00-05:00,2021-02-02 15:35:00-05:00,2021-02-02 09:31:00-05:00,1.248999788,219228.65,311987.3,547161,128822.85,1963830.1,2919142.7,2069937.1,1439576.3,0.064121635,1.057675842,TRUE,0.87990805,1.49326697,0.698958979,2,1.850113024,1,-0.03476112,-0.019698272,33600,,,,0.352581629
2/4/2021,SPCE,C,Medium,,1DBreakoutIB,0.12228561,-0.327103082,1403276.698,TRUE,TRUE,FALSE,TRUE,1.23780284,-0.00210084,TRUE,FALSE,FALSE,1.297122395,1.61228231,0.779581642,0.05967652,1.36318408,1.995270625,0.364357253,1.893235909,0.674242525,1.021593711,4.079145198,0.037216217,0.136365515,0.248974953,0.371560292,0.053548563,1.149615398,1.393295855,2.278828065,1.467547477,52224.65,0 days 03:48:00,-0.04,-0.067192982,-0.043684211,-0.03245614,0.008434301,2.065167766,2021-02-04 09:42:00-05:00,2021-02-04 13:19:00-05:00,2021-02-04 09:31:00-05:00,1.626253613,191358.55,349380.75,521401.9,75143.45,1613228.5,2010158.6,2919142.7,1997904.5,0.018011544,1.11874734,TRUE,1.438850236,1.149615398,0.860702152,1,1.264145755,1,-0.021795092,0.01117496,27075,,,,0.31357906
2/19/2021,CCIV,C,Medium,,GapDownTrendBreak,0.159889094,-0.744191995,57244621.05,FALSE,FALSE,FALSE,TRUE,1.562934215,0.035142119,TRUE,TRUE,TRUE,1.359904012,5.226943005,0.988418266,0.140227704,2.327242525,5.163076923,0.45774035,0,0.821950431,1.997586259,5.54025969,0.036137596,0.059563797,0.076587475,0.123909965,0.037326337,1.047215946,1.319947645,1.727799962,1.146870159,2068683,0 days 00:15:00,-0.118988184,-0.162589449,-0.12431353,0.046263937,-0.005203152,3.07286656,2021-02-19 05:15:00-05:00,2021-02-19 15:13:00-05:00,2021-02-19 15:05:00-05:00,1.440635311,3409707,4384221,7093179,2136732,59947480,77286576,97389639,64326432,0.050051998,1.42771079,TRUE,1.032894842,1.047215946,0.268528464,4,1.003063934,1,-0.030806452,2.56E-05,23375,,,,0.354080191
3/10/2021,GME,A,Medium,,3DGapFade,0.1578,0.4277,158008189.5,FALSE,FALSE,FALSE,FALSE,3.815332355,0.091251519,TRUE,TRUE,TRUE,1.616496652,23.27297297,4.991327552,0.385244216,3.4905,18.08144476,1.24879333,11.48873416,2.377216147,3.061639014,5.678623948,0.046458706,0.080561571,0.108397723,0.176540799,0.051312075,1.808956339,1.019433073,0.793132599,1.679900891,7340856,0 days 00:14:00,-0.016442119,-0.361615262,-0.059124819,-0.103143674,-0.000282276,0.929388364,2021-03-10 12:16:00-05:00,2021-03-10 12:41:00-05:00,2021-03-10 12:27:00-05:00,2.377383026,12729388,17127728,27894892,8107728,285829916,157267708,123076916,254662396,0.198243089,2.457243448,TRUE,1.104466291,1.808956339,0.928640542,5,1.061065963,4,-0.061219512,0.015075245,21000,,,,0.996953372
6/3/2021,AMC,A,Medium,,2DBreakoutIB,0.0372,2.1096,24099325.93,FALSE,FALSE,FALSE,TRUE,3.646043721,-0.071143086,TRUE,FALSE,FALSE,6.154432801,5.477140069,3.596516774,0.813358146,5.187423023,6.2173862,1.521531977,6.875403259,2.547854785,4.018967027,6.45047658,0.19089746,0.153386576,0.175561217,0.271667478,0.106221573,2.47848941,3.294901932,3.848421534,2.603546788,4600500.1,0 days 02:54:00,-0.116351119,-0.351807229,-0.215318417,-0.160240964,0.002201747,3.835767164,2021-06-03 04:56:00-04:00,2021-06-03 11:22:00-04:00,2021-06-03 07:00:00-04:00,1.982203353,3696513.1,4230907,6547003.1,2559868.3,59729924.1,76854813.9,66425896.6,51187394.5,0.484547453,2.875638878,TRUE,0.556432615,2.47848941,0.728058331,2,15.9141504,4,-0.235526316,0.003006658,8995,,,,1.024198205
6/3/2021,BB,A,Medium,,2DBreakoutIB,0.0327,0.3478,58022603.18,FALSE,FALSE,FALSE,FALSE,4.551871363,0.241967213,TRUE,FALSE,FALSE,5.030790694,0.578333333,1.217798595,0.638408304,1.265550239,1.004232804,0.890701162,1.342262126,1.124611576,1.198892377,7.573046862,0.945338196,0.981403451,1.318008773,1.960679869,0.647203089,9.244441124,9.555059752,7.631295421,4.537211298,54850983,0 days 02:20:00,-0.16156283,-0.28405491,-0.202745512,-0.157338965,0.002201747,3.536679718,2021-06-03 04:50:00-04:00,2021-06-03 11:53:00-04:00,2021-06-03 09:36:00-04:00,2.268852735,56943583,76474300,113763750,37552408,536386539,347486517,116828615,88141344,0.221265481,0.741243059,TRUE,0.68462598,9.244441125,0.674364896,5,8.683009976,1,-0.043434343,0.003006658,8995,,,,0.708989589
6/3/2021,BBBY,B,Medium,,GapDownTrendBreak,0.069435122,-2.478194075,10895149.91,FALSE,FALSE,TRUE,TRUE,3.505001107,-0.128083277,TRUE,FALSE,FALSE,6.330566974,0.375089222,0.563083164,0.413426266,0.538123752,0.371662513,0.384466195,0.677379753,0.470848801,0.447029874,3.376348732,0.132704828,0.308655597,0.389741769,0.63774313,0.172274637,3.549057821,11.20476064,3.111845163,1.465086363,1445839,0 days 03:20:00,-0.172073709,-0.175966779,-0.187386452,-0.16026992,0.002201747,2.017598994,2021-06-03 04:11:00-04:00,2021-06-03 16:53:00-04:00,2021-06-03 09:30:00-04:00,1.231024979,3362849,4246295,6948307,1876958,38667517,109871336,13576598,6645685,0.264825757,0.687817592,TRUE,1.29817912,3.549057821,0.981704403,1,5.700158079,1,-0.098291951,0.003006658,8995,,,,0.288600471
6/9/2021,WISH,A,Medium,,2DGapFade,0.1003,0.093,1363822.677,FALSE,FALSE,FALSE,TRUE,3.917133483,0.261392949,TRUE,FALSE,TRUE,4.805454841,-0.503217067,0.871173469,0.890463918,0.234848485,-0.232339089,0.719394773,0,0.684163252,0.275163221,2.669258454,0.913613127,0.895947975,1.274643712,1.826354169,0.551541741,7.586942501,7.873871181,0.739742321,2.302081266,1246006.3,0 days 06:26:00,-0.277436946,-0.30129516,-0.311520109,-0.245398773,-0.003615483,0.502227138,2021-06-09 04:01:00-04:00,2021-06-09 16:45:00-04:00,2021-06-09 09:30:00-04:00,1.130536008,1221914.167,1738388,2490823.233,752205.1332,10347244.23,7675275.733,397048.9,1377908.467,0.009273284,0.570552144,TRUE,0.603692881,7.5869425,0.869565217,1,3.746284791,1,-0.118918919,0.004639212,8420,,,,0.616212077
6/9/2021,CLOV,A,Medium,,3DGapFade,0.0503,0.2825,69385189.41,TRUE,TRUE,TRUE,TRUE,4.72350553,0.264108352,TRUE,FALSE,TRUE,7.552662133,1.127659574,2.988603989,1.348993289,2.389830508,2.229527105,1.666358595,0,2.217352515,2.321972227,7.904678706,0.497165725,0.558792508,0.706239969,1.136641979,0.373608809,5.351623065,12.80755373,1.068598952,5.979753464,34495938,0 days 06:19:00,-0.395714286,-0.4,-0.435714286,-0.353928571,-0.003615483,0.752538324,2021-06-09 09:31:00-04:00,2021-06-09 16:50:00-04:00,2021-06-09 09:34:00-04:00,3.587903639,38771924,49002594,78866119,25922918,371323380,735469310,16049885,125343931,0.44189525,1.602867469,TRUE,0.751477406,5.351623065,0.677119628,6,7.727898972,1,-0.010600707,0.004639212,8420,,,,1.282635484
6/29/2021,SPCE,B,Medium,,ConsolidationBreakdown,0.085551484,-1.180061625,1962908.224,FALSE,FALSE,FALSE,TRUE,2.119723948,-0.046316557,TRUE,TRUE,TRUE,1.316300607,0.371263765,0.433269389,-0.046316557,0.810941828,0.70747633,0.264807211,0.815360799,0.39854666,0.894381181,6.04749834,0.060290745,0.140935321,0.173664232,0.277760694,0.091685744,1.888846333,2.936999768,0.562453881,7.550010613,118345.2,0 days 05:25:00,-0.100956023,-0.121032505,-0.108604207,-0.150669216,-0.000420679,0.837249347,2021-06-29 04:01:00-04:00,2021-06-29 14:55:00-04:00,2021-06-29 09:30:00-04:00,4.585537451,276643.1,340886.95,545218.75,179970.7,3707632,5505703.95,676160.5,13098590.8,0.072252032,0.73365806,TRUE,1.520726654,1.888846333,0.469231534,0,1.072012425,1,-0.026070764,0.010304649,6877.5,,,,0.199668605
7/2/2021,SPCE,A,Medium,,1DMeanRevert,0.089340876,-1.743202568,2230509.491,FALSE,FALSE,FALSE,FALSE,2.250255222,0.232461218,FALSE,FALSE,FALSE,0.737284045,0.756765677,0.426312969,0.132071459,0.709926116,0.798310811,0.213148388,0.821831517,0.348002775,0.833032321,4.962685968,0.145617807,0.274242926,0.38979072,0.639526017,0.134788375,3.026674478,0.822929234,1.885588322,1.563510664,324801.9,0 days 04:29:00,-0.155739245,-0.172647004,-0.162690212,-0.151794101,0.004748998,2.119723948,2021-07-02 04:01:00-04:00,2021-07-02 14:00:00-04:00,2021-07-02 09:31:00-04:00,1.133451525,611701.45,869431.9,1426468.85,300646.75,6751026.15,1705283.65,3729044.2,3227455.8,-0.184539758,0.669688772,FALSE,0.925631131,3.026674478,0,0,0.839675728,1,-0.066140351,0.008954314,6820,,,,0.218048376
7/12/2021,SPCE,B,Medium,,ConsolidationBreakdown,0.099195511,-1.802594513,3031858.77,FALSE,FALSE,FALSE,TRUE,1.638470903,0.007113821,TRUE,TRUE,FALSE,0.700767033,0.423850575,-0.096462436,0.007113821,0.357906276,0.843377976,0.080246914,0.653234484,0.176020763,0.583147203,2.799718435,0.229407289,0.213677763,0.331063129,0.549877427,0.162679461,2.246141779,1.156600889,0.668767601,1.672442068,695530.5,0 days 05:40:00,-0.178809284,-0.196569122,-0.181029263,-0.185872856,0.003789358,0.702089373,2021-07-12 04:01:00-04:00,2021-07-12 15:11:00-04:00,2021-07-12 09:31:00-04:00,1.660490012,647840.8,1003736.65,1667150.7,493221.15,6809984.65,3149714.8,1645360.15,4386030.45,-0.126100541,0.626240893,FALSE,0.709129434,2.246141779,0.992790937,1,1.85780023,1,-0.082407407,0.001138396,7722.5,,,,0.108463349
8/10/2021,MRNA,B,Large,,2DBreakoutIB,0.048,0.2119,25957860.55,TRUE,TRUE,TRUE,TRUE,1.295294129,0.002126035,TRUE,FALSE,FALSE,2.566010949,2.482783357,0.445499747,0.002126035,1.028495028,2.179853288,0.252511367,1.829272628,0.412638614,0.835192356,6.743234521,0.076275816,0.153160966,0.201945919,0.315582056,0.099623233,1.398952311,1.602251322,1.068418155,0.768826792,1979957,0 days 06:19:00,-0.059196704,-0.064881565,-0.093099897,-0.086364573,0.000158153,1.321257988,2021-08-10 08:01:00-04:00,2021-08-10 18:45:00-04:00,2021-08-10 09:31:00-04:00,0.844466487,3975731,5242084,8191835,2586006,36313809,42269876,25571509,18924646,0.042677369,0.724442411,TRUE,1.306092001,1.398952311,0.889573288,1,3.616344493,1,-0.026371202,0.002221467,6350,,,,0.208600273
11/17/2021,LCID,C,Medium,,2DBreakoutIB,0.0559,0.2035,96188910.04,TRUE,TRUE,FALSE,TRUE,1.473486161,0.012247839,TRUE,FALSE,TRUE,1.989225031,1.094670145,0.599772274,0.252228164,1.217837411,1.588668816,0.277005064,0,0.516295251,0.965736615,5.61899292,0.305051996,0.212162941,0.287991568,0.454056647,0.150715722,2.055989083,2.52227391,0.485907991,0.886817298,29342619,0 days 04:00:00,-0.064946619,-0.10480427,-0.109430605,-0.127580071,-0.001833689,0.510496432,2021-11-17 07:36:00-05:00,2021-11-17 19:42:00-05:00,2021-11-17 07:57:00-05:00,0.563970518,20407722,27701595,43675214,14497181,197763349,248654643,41015325,77111001,0.019849125,0.969092536,TRUE,0.49406568,2.055989084,0.982554463,2,2.955114887,2,-0.092084006,0.012208274,3755,,,,0.250830018
3/7/2022,BBBY,A,Medium,,1DMeanRevert,0.075754756,-3.647735789,9364651.5,FALSE,FALSE,FALSE,FALSE,6.23698088,0.854140915,FALSE,FALSE,TRUE,0.776651633,0.3844024,1.19138057,0.854140915,0.84388445,0.567398119,0.834943516,0.377684087,0.856015224,0.959802087,6.615219339,3.002978701,1.464075625,1.863535338,2.762419616,0.969446754,11.23723857,0.639420322,0.665794172,0.651518342,28121849,0 days 05:20:00,-0.276333333,-0.359666667,-0.296666667,-0.344666667,-0.028084811,0.651540702,2022-03-07 08:52:00-05:00,2022-03-07 04:01:00-05:00,2022-03-07 09:30:00-05:00,1.153631391,13710558,17451359,25869097,9078531,105232823,2799171,3175458,2970359,-0.102784774,0.26552574,FALSE,0.322828382,10,0.223693733,0,1.197877426,1,-0.146274123,-0.004660194,4660,,,,0.737427018
3/8/2022,CEI,B,Micro,,3DGapFade,0.0685,0.2247,2299116.747,FALSE,FALSE,FALSE,TRUE,4.392367781,0.3046875,TRUE,FALSE,TRUE,4.454692184,0.336,2.67032967,0.3046875,2.092592593,0.439655172,1.501231667,1.104093099,2.00562416,1.847192065,5.757488795,0.530047742,0.593707624,0.809745152,1.278403136,0.297170025,6.272668528,7.649483588,0.833404307,3.564156929,1218641.64,0 days 00:29:00,-0.25748503,-0.401197605,-0.281437126,-0.365269461,-0.008031076,0.813675214,2022-03-08 09:40:00-05:00,2022-03-08 12:30:00-05:00,2022-03-08 12:02:00-05:00,2.327901563,1365003.14,1861698.64,2939198.06,683228.58,14421597.26,12948909.78,728475.62,3757771.92,0.309013366,1.13526953,TRUE,0.560647657,6.272668528,0.693301049,2,7.065465328,1,-0.056497175,-0.024536025,5600,,,,1.274168325
3/8/2022,USEG,C,Micro,,3DGapFade,0.0476,0.4288,3110653.476,FALSE,TRUE,FALSE,FALSE,7.111729006,0.587025316,FALSE,FALSE,TRUE,4.833227109,1.571794872,1.571794872,0.587025316,1.890489914,1.833333333,2.030039182,2.552175771,2.422249539,2.822285683,9.617864877,1.670468292,0.840479989,1.5577161,3.627656724,0.630968385,13.97931474,11.93777513,1.294534375,5.546622824,5196248,0 days 01:20:00,-0.266201396,-0.36889332,-0.33000997,-0.411764706,-0.008031076,0.991928827,2022-03-08 09:54:00-05:00,2022-03-08 05:15:00-05:00,2022-03-08 11:27:00-05:00,2.718603399,2614442,4845515,11284383,1962724,43484804,13022590,419952,2462066,0.219993064,0.675113513,TRUE,0.377719462,10,0.63559322,2,7.844910116,1,-0.066108007,-0.024536025,5600,,,,1.758204852
3/8/2022,USWS,A,Micro,,3DGapFade,0.0792,0.1182,1105663.786,FALSE,FALSE,FALSE,FALSE,5.710955711,0.828571429,TRUE,TRUE,TRUE,2.375794339,0.300813008,2.600360036,0.828571429,2.855421687,1.038216561,1.340537691,0.395473386,1.864898115,1.932380882,6.630764051,1.943544105,1.105734717,1.484643151,2.236551652,0.663793107,10.34218929,5.38875712,3.855868839,2.559350327,2148906.333,0 days 03:00:00,-0.453125,-0.55,-0.446875,-0.490625,-0.008031076,1.826086957,2022-03-08 09:13:00-05:00,2022-03-08 12:23:00-05:00,2022-03-08 09:30:00-05:00,1.883460859,1222570.833,1641516.166,2472874.167,733931.9999,11434984.17,3168496.5,1473334.167,1107261.5,0.017056688,1.082651664,TRUE,0.341537455,10,0.170212766,6,3.391053391,1,-0.185750636,-0.024536025,5600,,,,1.228293527
3/8/2022,IMPP,B,Micro,,3DGapFade,0.1033,0.181,4307160.743,TRUE,TRUE,FALSE,TRUE,4.708379186,0.217333333,TRUE,TRUE,TRUE,5.922654913,0.217333333,10.4125,0.217333333,11.59136671,1.835403727,2.459343795,0,4.668718899,4.656504397,6.276654614,0.213433734,0.118096096,0.148721607,0.243589144,0.03844641,1.607278641,3.55451603,2.56811621,2.866597751,919293.4001,0 days 02:48:00,-0.534501643,-0.593647317,-0.550930997,-0.506024096,-0.008031076,1.582116434,2022-03-08 09:19:00-05:00,2022-03-08 12:30:00-05:00,2022-03-08 09:44:00-05:00,2.638139966,508658.8665,640567.8665,1049177.6,165594.8666,6922807.466,14844740.33,7609507.2,9880284.8,0.569135212,4.22803156,TRUE,0.18013277,1.607278641,0.777777778,4,5.22749274,1,-0.063589744,-0.024536025,5600,,,,1.904017983
3/8/2022,HUSA,A,Micro,,2DGapFade,0.0526,1.4725,13649544.57,TRUE,TRUE,FALSE,TRUE,5.950347567,0.407964602,TRUE,FALSE,TRUE,11.55707919,7.201030928,11.52755906,0.407964602,12.3697479,8.358823529,4.501821795,8.198126595,6.868308858,8.728184795,8.287438332,0.704625927,0.358435695,0.473647671,0.587268532,0.098760365,4.594808982,17.84492579,1.228293651,3.644032031,9617823,0 days 02:57:00,-0.563167819,-0.628535512,-0.575738529,-0.619736015,-0.008031076,0.857768053,2022-03-08 09:18:00-05:00,2022-03-08 12:32:00-05:00,2022-03-08 09:30:00-05:00,3.035514019,4892484,6465075,8015948,1348034,62717050,199764225,1294240,4579257,0.793823144,4.911019963,TRUE,0.140159993,4.594808983,0.759562842,2,18.47303072,1,-0.080346821,-0.024536025,5600,,,,2.998963275
3/8/2022,INDO,A,Micro,,GapDownTrendBreak,0.0977,0.0844,17487999.38,FALSE,FALSE,TRUE,TRUE,3.895457811,0.201788618,TRUE,TRUE,TRUE,5.695731046,17.15970516,10.42349304,0.201788618,16.18837209,20.86686391,2.331243563,12.75997328,4.485381411,8.844567265,5.975379082,0.042521559,0.046342865,0.0553519,0.071770588,0.028425436,0.455305197,1.300727109,3.148265706,3.688687636,743617,0 days 03:16:00,-0.580570965,-0.583006359,-0.585847653,-0.588824246,-0.008031076,3.768048451,2022-03-08 09:18:00-05:00,2022-03-08 16:01:00-05:00,2022-03-08 09:30:00-05:00,5.925830123,810444,967994,1255124,497104,7962377,23364251,46589608,66369801,0.496783598,4.721155507,TRUE,0.668494669,0.455305197,0.433408457,4,7.488029558,1,-0.088318737,-0.024536025,5600,,,,1.699888155
3/29/2022,AMC,A,Medium,,2DBreakoutIB,0.0576,0.2022,6253377.045,FALSE,FALSE,FALSE,FALSE,2.90941914,0.023866348,TRUE,FALSE,FALSE,4.276054289,-0.184854159,1.214599439,0.023865488,0.592258375,0.07441826,0.713757987,0.036141196,0.920828088,0.965015512,6.193315788,0.155987492,0.419980817,0.539698578,0.835430802,0.329430416,3.386676982,4.045840772,1.518429449,1.533281535,975448.6,0 days 00:44:00,-0.01964702,-0.120546121,-0.037629038,-0.048951049,0.003325942,1.11190439,2022-03-29 09:35:00-04:00,2022-03-29 10:09:00-04:00,2022-03-29 09:35:00-04:00,1.187522911,2626298.4,3374938.7,5224263.8,2060052.6,21178168.1,22670413,6847168.1,7181474.2,0.203155648,0.815529793,TRUE,2.11190277,3.386676982,0.956521739,2,5.445694587,1,-0.015409836,0.014057252,3312.5,,,,0.546843397
3/29/2022,GME,A,Medium,,2DBreakoutIB,0.0648,0.1723,25518008.36,FALSE,FALSE,FALSE,TRUE,1.979932663,-0.007120629,TRUE,FALSE,FALSE,2.424633264,-0.068164942,1.409934707,-0.007120629,0.526187774,0.222893523,0.548791475,0.211458829,0.733148497,0.759294059,4.680025729,0.112780432,0.303768221,0.403284138,0.624000422,0.24093918,2.811402323,2.703132939,1.929072399,2.524757517,2877932,0 days 00:30:00,-0.044305142,-0.134084148,-0.059073523,-0.070335742,0.003325942,1.179603265,2022-03-29 09:35:00-04:00,2022-03-29 10:05:00-04:00,2022-03-29 09:35:00-04:00,1.400687712,7751560,10291008,15923248,6148288,71741388,65266096,36400600,53535480,0.133674758,0.98600448,TRUE,2.136356245,2.811402324,0.968189499,10,3.198520003,1,-0.005231729,0.014057252,3312.5,,,,0.381253285
8/4/2022,COIN,A,Medium,,3DGapFade,0.0757,0.1239,16666254.39,FALSE,FALSE,FALSE,FALSE,3.38594729,0.312956317,FALSE,FALSE,TRUE,1.814764248,-0.364061376,0.409592135,0.692185008,0.91481682,0.022749181,0.724240178,-0.336892334,0.82149933,0.888459128,5.220159491,0.458454181,0.45722997,0.680507253,0.986643526,0.449392036,3.219867928,1.630427968,0.504040355,0.834168985,7640714,0 days 01:16:00,-0.162111216,-0.18204524,-0.174835061,-0.18397738,-0.00048266,0.583555061,2022-08-04 09:33:00-04:00,2022-08-04 08:01:00-04:00,2022-08-04 09:34:00-04:00,1.169529508,7620311,11341507,16443652,7489682,53663138,24784175,7361252,12142089,0.025894392,0.52969551,TRUE,0.980233261,3.219867929,0.901639344,2,2.393206041,1,-0.052678571,0.020636836,2552.5,,,,0.632615758
12/5/2022,BILI,A,Medium,,2DBreakoutIB,0.0735,0.1164,14294494.5,FALSE,FALSE,TRUE,TRUE,1.882843647,0.126008065,TRUE,FALSE,TRUE,2.009889016,-0.093711968,0.652366864,0.126008065,0.89001692,-0.007552199,0.492411467,0.064944982,0.602144548,0.734430826,5.026109257,0.197555849,0.322476111,0.420493638,0.666299392,0.218190787,2.114550675,2.066605938,1.942260483,0.55557055,2823961,0 days 05:30:00,-0.118621307,-0.133393017,-0.128916741,-0.106535363,-0.010793415,1.437169881,2022-12-05 08:01:00-05:00,2022-12-05 15:03:00-05:00,2022-12-05 09:33:00-05:00,0.632449304,4609633,6010744,9524413,3118927,30226433,28678002,25308979,7135468,0.053493981,0.697496358,TRUE,1.104451159,2.114550675,0.802469136,0,0.647497542,1,-0.043254818,0.012551885,1830,,,,0.38215954
1/17/2023,EH,B,Small,,2DBreakoutIB,0.108,0.166,2178077.474,FALSE,FALSE,FALSE,TRUE,2.282130299,0.013617525,TRUE,FALSE,TRUE,2.981496094,2.024734982,0.802105263,0.013617525,1.7392,3.435233161,0.37368296,1.323734861,0.75501632,1.388331061,5.476949708,0.051522502,0.172521411,0.197503994,0.311076171,0.111329832,1.652372353,3.244301617,0.771553738,0.380343688,112220,0 days 04:44:00,-0.205607477,-0.232476636,-0.211448598,-0.200934579,-0.001781771,0.91774901,2023-01-17 08:01:00-05:00,2023-01-17 14:17:00-05:00,2023-01-17 09:33:00-05:00,0.890486929,375765,430179,677548,242485,3598995,7088946,1717924,751312,0.072926197,1.290808975,TRUE,2.160800214,1.652372353,0.806600029,2,2.692860119,1,-0.019388836,0.027432579,1347.5,,,,0.348726323
1/18/2023,AAL,B,Medium,,1DBreakoutIB,0.0338,0.1116,30976710.6,FALSE,FALSE,TRUE,TRUE,1.598051317,0.026346604,TRUE,TRUE,TRUE,0.625521758,0.254831782,0.375981162,0.026346604,0.404647436,0.302377415,0.141969314,0.197503165,0.256455002,0.25710865,5.517176594,0.06161119,0.111878729,0.142677544,0.198121488,0.079044222,1.307677711,1.089362311,3.326956655,1.70318302,1908512,0 days 05:04:00,-0.050770108,-0.053337136,-0.06103822,-0.063776383,-0.018846645,2.648813855,2023-01-18 09:35:00-05:00,2023-01-18 04:17:00-05:00,2023-01-18 10:03:00-05:00,1.744670845,3465635,4419681,6137152,2448530,40507554,32875679,96441833,50828019,-0.001490023,0.470463254,FALSE,1.282952373,1.307677711,0.894736842,9,0.658232058,1,-0.00567215,0.018408521,1362.5,,,,0.118088806
1/18/2023,UAL,B,Medium,,1DBreakoutIB,0.0331,0.1354,10634758.5,FALSE,TRUE,TRUE,TRUE,2.275923093,0.037109375,TRUE,TRUE,TRUE,0.931974431,0.391144878,0.427035743,0.037109375,0.398104265,0.359795134,0.150274286,0.305574553,0.26277355,0.245597377,5.042274002,0.143612194,0.316184895,0.407657212,0.584060466,0.192901418,2.88134526,2.080478702,2.345567143,1.73805891,1527281,0 days 05:35:00,-0.079849341,-0.086252354,-0.090958569,-0.090583804,-0.018846645,2.065183635,2023-01-18 08:24:00-05:00,2023-01-18 19:58:00-05:00,2023-01-18 09:31:00-05:00,1.162300951,3362550,4335336,6211342,2051460,30642411,20025388,21213666,15893624,-0.011336846,0.486447283,FALSE,1.343210581,2.88134526,0.763636364,0,0.97361216,1,-0.007476636,0.018408521,1362.5,,,,0.125338089
1/31/2023,CVNA,B,Medium,,2DBreakoutIB,0.0898,0.1735,31626774.2,FALSE,FALSE,FALSE,FALSE,1.371687564,0.108,TRUE,FALSE,FALSE,2.265511888,-0.483690587,0.515731874,0.108,1.393088553,-0.177431329,0.499865844,-0.563760091,0.721456617,0.827155651,3.394809339,0.26224562,0.239156575,0.286962715,0.435806665,0.177847193,2.086592537,3.752092674,0.820343494,1.480866526,8293983,0 days 02:08:00,-0.082129964,-0.175541516,-0.104693141,-0.088447653,0.013337322,0.931092504,2023-01-31 08:06:00-05:00,2023-01-31 11:40:00-05:00,2023-01-31 09:35:00-05:00,1.49913909,7563751,9075705,13783159,5624733,65992191,108391167,18975369,36032013,0.084063583,0.964663724,TRUE,0.678170307,2.086592537,0.685548293,3,3.066815145,1,-0.031468531,0.000974513,1262.5,,,,0.405964016
